,task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic,syntactic,inventory,phonological,featural
419,agua1252,czec1258,0.1545454545454545,0.0907941645557744,ces,1.0,0.4903091738791041,0.5795,1.2528,0.8337,0.7388
420,amel1241,czec1258,0.1401869158878504,0.0670226969292389,ces,1.0,0.6637607292245996,0.5291,0.5169,0.6385,0.6008
421,achi1256,czec1258,0.1891891891891892,0.1259232550331187,ces,1.0,0.4903091738791041,0.3996,1.2528,0.8425,0.6024
422,abau1245,czec1258,0.1891891891891892,0.1169229800563522,ces,1.0,0.6637607292245996,0.4947,0.5658,0.3312,0.5224
423,inab1237,czec1258,0.2342342342342342,0.1730014589057142,ces,1.0,0.5099988774002525,0.6028,1.2528,0.8425,0.7515
424,amar1273,czec1258,0.2592592592592592,0.2119992441421012,ces,1.0,0.5502866911783009,0.6028,1.2528,0.8425,0.7515
425,east2379,czec1258,0.2272727272727272,0.1817032036449512,ces,1.0,0.7079667075995927,0.4644,0.6074,0.5922,0.5172
426,anem1248,czec1258,0.238095238095238,0.1845408976987924,ces,1.0,0.6637607292245996,0.6028,1.2528,0.8425,0.7515
427,anga1290,czec1258,0.1441441441441441,0.0363197843512804,ces,1.0,0.6637607292245996,0.4544,0.554,0.7141,0.4871
428,ango1254,czec1258,0.1531531531531531,0.0537564661435629,ces,1.0,0.6637607292245996,0.5068,1.2528,0.8425,0.7062
429,sain1246,czec1258,0.1981981981981982,0.1345730757495463,ces,0.9247999787330629,0.25248734959811037,0.6028,1.2528,0.8425,0.7515
430,ambu1247,czec1258,0.1818181818181818,0.1144870500601726,ces,1.0,0.6637607292245996,0.4789,0.4933,0.2446,0.5012
431,cent2084,czec1258,0.1944444444444444,0.1618730814115025,ces,1.0,0.5099988774002525,0.3608,1.2528,0.8425,0.5903
432,anka1246,czec1258,0.1441441441441441,0.0363197843512804,ces,1.0,0.6637607292245996,0.6028,1.2528,0.8425,0.7515
433,achu1248,czec1258,0.2272727272727272,0.1719990508719278,ces,1.0,0.5296737050560959,0.3415,0.5169,0.7665,0.3818
434,agar1252,czec1258,0.2252252252252252,0.171764393386015,ces,1.0,0.6637607292245996,0.5299,1.2528,0.8425,0.7145
435,agua1253,czec1258,0.2612612612612612,0.1627712905603372,ces,1.0,0.5396527904815999,0.4009,0.5713,0.7349,0.4296
436,agut1237,czec1258,0.2612612612612612,0.2204559643584034,ces,1.0,0.5099988774002525,0.4102,1.2528,0.8425,0.604
437,anka1246,russ1263,0.1621621621621621,0.0658112658112658,rus,1.0,0.47681146854306133,0.6508,1.2423,1.1251,0.796
438,east2379,russ1263,0.2636363636363636,0.2314260603829981,rus,1.0,0.5469314689974449,0.4593,0.5962,0.4935,0.5253
439,amar1273,russ1263,0.1759259259259259,0.0917427088924673,rus,1.0,0.3962616980119992,0.6508,1.2423,1.1251,0.796
440,achu1248,russ1263,0.209090909090909,0.1651456611902859,rus,1.0,0.6563611071414741,0.3925,0.5489,0.718,0.4179
441,cent2084,russ1263,0.2685185185185185,0.220324414150104,rus,1.0,0.3364702626908322,0.3889,1.2423,1.1251,0.6135
442,amel1241,russ1263,0.1682242990654205,0.1303728683667018,rus,1.0,0.47681146854306133,0.5247,0.477,0.2421,0.6022
443,ango1254,russ1263,0.1891891891891892,0.1121087260622144,rus,1.0,0.47681146854306133,0.5655,1.2423,1.1251,0.7545
444,ambu1247,russ1263,0.2363636363636363,0.1930402664852425,rus,1.0,0.47681146854306133,0.4837,0.5258,0.6482,0.5319
445,arif1239,russ1263,0.2162162162162162,0.1794041401884539,rus,1.0,0.47681146854306133,0.6309,1.2423,1.1251,0.7854
446,agut1237,russ1263,0.2342342342342342,0.185590744806431,rus,1.0,0.3364702626908322,0.4649,1.2423,1.1251,0.6402
447,anga1290,russ1263,0.1441441441441441,0.0638049814520402,rus,1.0,0.47681146854306133,0.5048,0.6077,0.5959,0.5333
448,achi1256,russ1263,0.2162162162162162,0.0982678718527775,rus,1.0,0.5656081806698084,0.456,1.2423,1.1251,0.6387
449,inab1237,russ1263,0.2972972972972973,0.2620187187299697,rus,1.0,0.3364702626908322,0.6508,1.2423,1.1251,0.796
450,agua1253,russ1263,0.2612612612612612,0.21048748385409,rus,1.0,0.6803444362297567,0.4676,0.5835,0.6185,0.4729
451,anem1248,russ1263,0.1809523809523809,0.1264939880290269,rus,1.0,0.47681146854306133,0.6508,1.2423,1.1251,0.796
452,sain1246,russ1263,0.2882882882882883,0.2468246674830461,rus,0.907800018787384,0.4065128447681714,0.6508,1.2423,1.1251,0.796
453,agar1252,russ1263,0.1351351351351351,0.0466036284218102,rus,1.0,0.47681146854306133,0.5833,1.2423,1.1251,0.7607
454,agua1252,russ1263,0.1818181818181818,0.0937023478089308,rus,1.0,0.5656081806698084,0.6309,1.2423,1.0986,0.7839
455,abau1245,russ1263,0.1711711711711711,0.1171455845124262,rus,1.0,0.47681146854306133,0.524,0.577,0.7457,0.5643
456,anga1290,dutc1256,0.1711711711711711,0.0828118259104174,nld,1.0,0.6896405759903836,0.466,0.519,0.6596,0.4938
457,east2379,dutc1256,0.3090909090909091,0.224649788128049,nld,1.0,0.7438642916827842,0.4921,0.6106,0.5456,0.5338
458,achu1248,dutc1256,0.3,0.1881509240360915,nld,1.0,0.4879710314725018,0.3804,0.5081,0.7125,0.4088
459,sain1246,dutc1256,0.2162162162162162,0.1777691977691977,nld,0.9386000037193298,0.21793430452207066,0.6259,1.3287,0.9525,0.7778
460,agua1253,dutc1256,0.2252252252252252,0.1319237108710793,nld,1.0,0.4994756492807162,0.4256,0.6247,0.7164,0.4566
461,ango1254,dutc1256,0.1531531531531531,0.0866154920743528,nld,1.0,0.6896405759903836,0.5464,1.3287,0.9525,0.7405
462,anem1248,dutc1256,0.3047619047619048,0.2758620689655172,nld,1.0,0.6896405759903836,0.6259,1.3287,0.9525,0.7778
463,amar1273,dutc1256,0.2777777777777778,0.2026257267636577,nld,1.0,0.5889913900642967,0.6259,1.3287,0.9525,0.7778
464,anka1246,dutc1256,0.1531531531531531,0.0598837717826202,nld,1.0,0.6896405759903836,0.6259,1.3287,0.9525,0.7778
465,agar1252,dutc1256,0.2252252252252252,0.1199755285605842,nld,1.0,0.6896405759903836,0.569,1.3287,0.9525,0.7491
466,abau1245,dutc1256,0.1981981981981982,0.1532449575045923,nld,1.0,0.6896405759903836,0.5266,0.5629,0.3632,0.5463
467,ambu1247,dutc1256,0.1545454545454545,0.1045010351966873,nld,1.0,0.6896405759903836,0.4872,0.5081,0.2301,0.506
468,agut1237,dutc1256,0.3513513513513513,0.2980323319875558,nld,1.0,0.5434013131486097,0.4079,1.3287,0.9525,0.6281
469,achi1256,dutc1256,0.1981981981981982,0.1678338223229864,nld,1.0,0.44681499543978126,0.4244,1.3287,0.9525,0.6415
470,inab1237,dutc1256,0.2972972972972973,0.2701357466063348,nld,1.0,0.5434013131486097,0.6259,1.3287,0.9525,0.7778
471,arif1239,dutc1256,0.2792792792792792,0.1681498829039812,nld,1.0,0.6896405759903836,0.6038,1.3287,0.9525,0.7662
472,agua1252,dutc1256,0.1818181818181818,0.1323135177680632,nld,1.0,0.44681499543978126,0.6075,1.3287,0.9248,0.7668
473,cent2084,dutc1256,0.3055555555555556,0.2410118655558692,nld,1.0,0.5434013131486097,0.3889,1.3287,0.9525,0.6298
474,amel1241,dutc1256,0.1962616822429906,0.1452263148249954,nld,1.0,0.6896405759903836,0.5547,0.5278,0.6326,0.6029
475,cent2084,poli1260,0.2685185185185185,0.2217861444487461,pol,1.0,0.4956620839736203,0.3625,1.273,1.1101,0.6061
476,achu1248,poli1260,0.2545454545454545,0.171456786664799,pol,1.0,0.5374565448849316,0.3841,0.5216,0.6638,0.4097
477,anga1290,poli1260,0.1711711711711711,0.0512165709016102,pol,1.0,0.6456885395395267,0.5098,0.5126,0.4259,0.5292
478,amar1273,poli1260,0.2129629629629629,0.1485156605846261,pol,1.0,0.5391331122044868,0.6755,1.273,1.1101,0.8191
479,agut1237,poli1260,0.2522522522522522,0.2169132727197243,pol,1.0,0.4956620839736203,0.4691,1.273,1.1101,0.6463
480,agar1252,poli1260,0.1621621621621621,0.1298173424933988,pol,1.0,0.6456885395395267,0.6067,1.273,1.1101,0.7825
481,achi1256,poli1260,0.2252252252252252,0.1213036936307376,pol,1.0,0.4904254501529809,0.4504,1.273,1.1101,0.646
482,ambu1247,poli1260,0.209090909090909,0.1703770796268754,pol,1.0,0.6456885395395267,0.5337,0.3999,0.5337,0.5567
483,agua1252,poli1260,0.1818181818181818,0.0986435786435786,pol,1.0,0.4904254501529809,0.6533,1.273,1.0869,0.8056
484,east2379,poli1260,0.2181818181818181,0.1592860422405876,pol,1.0,0.6954257921771224,0.5012,0.5539,0.3125,0.54
485,anem1248,poli1260,0.2285714285714285,0.1911502290812635,pol,1.0,0.6456885395395267,0.6755,1.273,1.1101,0.8191
486,arif1239,poli1260,0.2702702702702703,0.2202254381210927,pol,1.0,0.6456885395395267,0.6516,1.273,1.1101,0.806
487,amel1241,poli1260,0.205607476635514,0.1404054922272929,pol,1.0,0.6456885395395267,0.5862,0.5643,0.3125,0.6502
488,sain1246,poli1260,0.2162162162162162,0.1827064112778398,pol,0.9175999760627748,0.26387775572900635,0.6755,1.273,1.1101,0.8191
489,inab1237,poli1260,0.2612612612612612,0.236298070032182,pol,1.0,0.4956620839736203,0.6755,1.273,1.1101,0.8191
490,agua1253,poli1260,0.2612612612612612,0.1693204193204193,pol,1.0,0.5490932720823012,0.4492,0.6375,0.6685,0.4767
491,abau1245,poli1260,0.2882882882882883,0.2293051249917029,pol,1.0,0.6456885395395267,0.5432,0.5663,0.656,0.5842
492,ango1254,poli1260,0.1891891891891892,0.1098353011396489,pol,1.0,0.6456885395395267,0.5843,1.273,1.1101,0.7737
493,anka1246,poli1260,0.1711711711711711,0.05003465003465,pol,1.0,0.6456885395395267,0.6755,1.273,1.1101,0.8191
494,inab1237,croa1245,0.1981981981981982,0.1425650290788262,hrv,1.0,0.5167103572434362,0.1441,1.2476,0.8425,0.4315
495,anka1246,croa1245,0.1801801801801801,0.066389638706257,hrv,1.0,0.6687727456141046,0.1441,1.2476,0.8425,0.4315
496,amel1241,croa1245,0.1682242990654205,0.0850856697819314,hrv,1.0,0.6687727456141046,0.359,0.5329,0.6385,0.3425
497,achi1256,croa1245,0.1711711711711711,0.0670455401638197,hrv,1.0,0.49577165003256424,0.4461,1.2476,0.8425,0.6481
498,cent2084,croa1245,0.1851851851851851,0.1050965495409939,hrv,1.0,0.5167103572434362,0.5333,1.2476,0.8425,0.6909
499,agut1237,croa1245,0.2792792792792792,0.2035475546536516,hrv,1.0,0.5167103572434362,0.4685,1.2476,0.8425,0.6562
500,achu1248,croa1245,0.1818181818181818,0.137049062049062,hrv,1.0,0.5271648514548367,0.4935,0.5096,0.7665,0.5719
501,agua1253,croa1245,0.1891891891891892,0.144536483367068,hrv,1.0,0.5359783330253657,0.4377,0.5652,0.7349,0.5293
502,amar1273,croa1245,0.1851851851851851,0.0754236017393912,hrv,1.0,0.552180307841454,0.1441,1.2476,0.8425,0.4315
503,agar1252,croa1245,0.1441441441441441,0.0957641422757701,hrv,1.0,0.6687727456141046,0.2294,1.2476,0.8425,0.4602
504,agua1252,croa1245,0.1818181818181818,0.0826143645795766,hrv,1.0,0.49577165003256424,0.059,1.2476,0.8337,0.4174
505,anga1290,croa1245,0.1621621621621621,0.049694856146469,hrv,1.0,0.6687727456141046,0.397,0.5243,0.7141,0.4695
506,abau1245,croa1245,0.1891891891891892,0.10882053449634,hrv,1.0,0.6687727456141046,0.3863,0.5351,0.3312,0.4203
507,ango1254,croa1245,0.1711711711711711,0.0689748477359096,hrv,1.0,0.6687727456141046,0.2821,1.2476,0.8425,0.4838
508,arif1239,croa1245,0.2612612612612612,0.2042255705046402,hrv,1.0,0.6687727456141046,0.059,1.2476,0.8425,0.419
509,east2379,croa1245,0.1636363636363636,0.0928645364536453,hrv,1.0,0.7042602325592602,0.4488,0.5627,0.5922,0.4772
510,sain1246,croa1245,0.2072072072072072,0.1196222324935196,hrv,0.930400013923645,0.253365477458966,0.1441,1.2476,0.8425,0.4315
511,ambu1247,croa1245,0.1454545454545454,0.0744419807834441,hrv,1.0,0.6687727456141046,0.4258,0.4854,0.2446,0.4498
512,anem1248,croa1245,0.2095238095238095,0.1294711885968716,hrv,1.0,0.6687727456141046,0.1441,1.2476,0.8425,0.4315
513,anka1246,ital1282,0.2162162162162162,0.1579750109161874,ita,1.0,0.6903587373980185,0.6521,1.2579,0.8723,0.7773
514,inab1237,ital1282,0.2522522522522522,0.2103936814081741,ita,1.0,0.5441418905923336,0.6521,1.2579,0.8723,0.7773
515,sain1246,ital1282,0.2252252252252252,0.1661303592338075,ita,0.5295000076293945,0.2368666740133827,0.6521,1.2579,0.8723,0.7773
516,agua1252,ital1282,0.1727272727272727,0.1484071484071484,ita,1.0,0.4828205461140292,0.6253,1.2579,0.8653,0.7619
517,arif1239,ital1282,0.2702702702702703,0.2337550867852779,ita,1.0,0.6903587373980185,0.6235,1.2579,0.8723,0.7614
518,anga1290,ital1282,0.2252252252252252,0.1724829605086198,ita,1.0,0.6903587373980185,0.4864,0.4913,0.6782,0.5161
519,achu1248,ital1282,0.2727272727272727,0.1836553216604367,ita,1.0,0.5031032052678704,0.3792,0.5463,0.7323,0.4095
520,amel1241,ital1282,0.1682242990654205,0.1227287985560387,ita,1.0,0.6903587373980185,0.5663,0.4519,0.6036,0.6142
521,agar1252,ital1282,0.1981981981981982,0.1624313173608948,ita,1.0,0.6903587373980185,0.5898,1.2579,0.8723,0.7439
522,anem1248,ital1282,0.1809523809523809,0.1575753834504158,ita,1.0,0.6903587373980185,0.6521,1.2579,0.8723,0.7773
523,agua1253,ital1282,0.2252252252252252,0.146752860804255,ita,1.0,0.5105654785853616,0.4325,0.6006,0.7416,0.4521
524,achi1256,ital1282,0.2432432432432432,0.208747852130205,ita,1.0,0.4828205461140292,0.4207,1.2579,0.8723,0.6166
525,east2379,ital1282,0.2636363636363636,0.1604052273617491,ita,1.0,0.7189313953800429,0.4842,0.594,0.5566,0.5273
526,ambu1247,ital1282,0.1909090909090909,0.118998201189982,ita,1.0,0.6903587373980185,0.5047,0.4257,0.1973,0.5134
527,cent2084,ital1282,0.2129629629629629,0.1571088814567075,ita,1.0,0.5441418905923336,0.3569,1.2579,0.8723,0.5904
528,ango1254,ital1282,0.1531531531531531,0.1137509602625881,ita,1.0,0.6903587373980185,0.5581,1.2579,0.8723,0.7297
529,amar1273,ital1282,0.2129629629629629,0.1802316248136681,ita,1.0,0.5748004608627831,0.6521,1.2579,0.8723,0.7773
530,abau1245,ital1282,0.1891891891891892,0.1347789933522098,ita,1.0,0.6903587373980185,0.5193,0.4992,0.2875,0.5354
531,agut1237,ital1282,0.2972972972972973,0.2589859603763942,ita,1.0,0.5441418905923336,0.4383,1.2579,0.8723,0.6195
532,achu1248,viet1252,0.2272727272727272,0.1371703598245654,vie,1.0,0.9148815285123223,0.4518,0.5864,0.7093,0.4966
533,east2379,viet1252,0.1909090909090909,0.1191844919786096,vie,1.0,0.28994528532083497,0.4306,0.6285,0.5662,0.4761
534,agua1252,viet1252,0.1818181818181818,0.0691905936000424,vie,1.0,0.7842520346540427,0.5225,1.3504,1.2677,0.7034
535,arif1239,viet1252,0.2072072072072072,0.1443976690212727,vie,1.0,0.2580421851605893,0.5225,1.3504,1.3455,0.7074
536,cent2084,viet1252,0.2407407407407407,0.1735152696556205,vie,1.0,0.10662793118828592,0.4038,1.3504,1.3455,0.6696
537,agar1252,viet1252,0.2162162162162162,0.1411745619727449,vie,1.0,0.2580421851605893,0.4904,1.3504,1.3455,0.6931
538,anka1246,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.2580421851605893,0.5399,1.3504,1.3455,0.7155
539,anem1248,viet1252,0.2952380952380952,0.2169500307652449,vie,1.0,0.2580421851605893,0.5399,1.3504,1.3455,0.7155
540,inab1237,viet1252,0.2072072072072072,0.1368062098981469,vie,1.0,0.10662793118828592,0.5399,1.3504,1.3455,0.7155
541,amar1273,viet1252,0.2129629629629629,0.1321783699234679,vie,1.0,0.13461828392745082,0.5399,1.3504,1.3455,0.7155
542,ango1254,viet1252,0.1801801801801801,0.0672393323556114,vie,1.0,0.2580421851605893,0.4499,1.3504,1.3455,0.6774
543,sain1246,viet1252,0.2072072072072072,0.1553577500438938,vie,1.0,0.6649570340360216,0.5399,1.3504,1.3455,0.7155
544,ambu1247,viet1252,0.2454545454545454,0.1483210483210483,vie,1.0,0.2580421851605893,0.4643,0.551,0.7655,0.5152
545,agut1237,viet1252,0.2342342342342342,0.1664781498541089,vie,1.0,0.10662793118828592,0.4649,1.3504,1.3455,0.6897
546,abau1245,viet1252,0.2522522522522522,0.177561412344021,vie,1.0,0.2580421851605893,0.4711,0.6205,0.8903,0.5232
547,agua1253,viet1252,0.2252252252252252,0.1629418384317389,vie,1.0,0.9422817947621217,0.4651,0.6777,0.6685,0.5139
548,amel1241,viet1252,0.2149532710280373,0.1398519698762101,vie,1.0,0.2580421851605893,0.4524,0.5689,0.3891,0.4805
549,anga1290,viet1252,0.1711711711711711,0.05003465003465,vie,1.0,0.2580421851605893,0.4643,0.579,0.5996,0.4847
550,achi1256,viet1252,0.2522522522522522,0.183673469387755,vie,1.0,0.7842520346540427,0.4431,1.3504,1.3455,0.6858
551,cent2084,basq1248,0.1944444444444444,0.1510651904244581,eus,0.9724,0.5970458293936242,0.4074,1.2779,1.2141,0.6294
552,sain1246,basq1248,0.2522522522522522,0.2499482736324841,eus,0.9638,0.19338092581415547,0.6452,1.2779,1.2141,0.7809
553,agua1252,basq1248,0.2545454545454545,0.2179866954689649,eus,0.9766,0.4328751039566612,0.6327,1.2779,1.1927,0.7729
554,inab1237,basq1248,0.2792792792792792,0.235222649637064,eus,0.9766,0.5970458293936242,0.6452,1.2779,1.2141,0.7809
555,arif1239,basq1248,0.1531531531531531,0.0800492457889565,eus,0.9687,0.7514109509873299,0.6273,1.2779,1.2141,0.7713
556,amel1241,basq1248,0.1775700934579439,0.1696198290955528,eus,0.9766,0.7514109509873299,0.4862,0.5492,0.3789,0.5487
557,abau1245,basq1248,0.1531531531531531,0.1234178277656538,eus,0.9896,0.7514109509873299,0.5278,0.5718,0.7973,0.5552
558,agar1252,basq1248,0.1081081081081081,0.0714212645247128,eus,0.9766,0.7514109509873299,0.5782,1.2779,1.2141,0.7452
559,ango1254,basq1248,0.3153153153153153,0.2352663222228439,eus,0.9896,0.7514109509873299,0.5392,1.2779,1.2141,0.7275
560,anka1246,basq1248,0.1711711711711711,0.118287827901898,eus,0.9819,0.7514109509873299,0.6452,1.2779,1.2141,0.7809
561,anga1290,basq1248,0.1801801801801801,0.1476543833280076,eus,0.9896,0.7514109509873299,0.5044,0.603,0.6657,0.5286
562,agua1253,basq1248,0.2702702702702703,0.2355877117911417,eus,0.9896,0.45765428134308184,0.4701,0.5762,0.6331,0.4803
563,achu1248,basq1248,0.2,0.208819957471995,eus,0.9852,0.45070098706281053,0.3934,0.59,0.6791,0.4203
564,east2379,basq1248,0.2545454545454545,0.2218698196657238,eus,0.9791,0.7873601288966725,0.4469,0.5596,0.5734,0.4924
565,anem1248,basq1248,0.1619047619047619,0.1258652428831991,eus,0.9852,0.7514109509873299,0.6452,1.2779,1.2141,0.7809
566,agut1237,basq1248,0.1891891891891892,0.151324089161927,eus,0.9791,0.5970458293936242,0.4724,1.2779,1.2141,0.654
567,achi1256,basq1248,0.2342342342342342,0.1833325226835485,eus,0.9744,0.4328751039566612,0.4662,1.2779,1.2141,0.6549
568,ambu1247,basq1248,0.1909090909090909,0.1447722870404386,eus,0.9819,0.7514109509873299,0.4719,0.5699,0.7023,0.5112
569,amar1273,basq1248,0.1666666666666666,0.1506802227063664,eus,0.9687,0.6329699750210465,0.6452,1.2779,1.2141,0.7809
570,agua1252,hung1274,0.1818181818181818,0.1476421468826532,hun,1.0,0.5081554825321906,0.6373,1.2875,1.1547,0.7846
571,amar1273,hung1274,0.3333333333333333,0.2508206801948819,hun,1.0,0.5366451305321895,0.6621,1.2875,1.1766,0.7997
572,ango1254,hung1274,0.1981981981981982,0.1190755973364669,hun,1.0,0.6544334167832001,0.567,1.2875,1.1766,0.7521
573,inab1237,hung1274,0.3063063063063063,0.2555787261669615,hun,1.0,0.5000523335255644,0.6621,1.2875,1.1766,0.7997
574,agar1252,hung1274,0.1891891891891892,0.1096096096096096,hun,1.0,0.6544334167832001,0.5925,1.2875,1.1766,0.7626
575,arif1239,hung1274,0.3153153153153153,0.2130255255255255,hun,1.0,0.6544334167832001,0.6373,1.2875,1.1766,0.7861
576,amel1241,hung1274,0.1869158878504672,0.122511417054679,hun,1.0,0.6544334167832001,0.5289,0.4744,0.2301,0.5804
577,achu1248,hung1274,0.2636363636363636,0.1498316498316498,hun,1.0,0.5437933906863408,0.4022,0.5398,0.6902,0.412
578,achi1256,hung1274,0.2432432432432432,0.2218523191496164,hun,1.0,0.5081554825321906,0.4689,1.2875,1.1766,0.6555
579,cent2084,hung1274,0.3055555555555556,0.2484723555515867,hun,1.0,0.5000523335255644,0.3928,1.2875,1.1766,0.6248
580,east2379,hung1274,0.2727272727272727,0.1379509379509379,hun,1.0,0.6918858532852014,0.472,0.5884,0.4744,0.5005
581,sain1246,hung1274,0.1981981981981982,0.1581518191687683,hun,1.0,0.26735917173461865,0.6621,1.2875,1.1766,0.7997
582,agut1237,hung1274,0.2792792792792792,0.2310572550168633,hun,1.0,0.5000523335255644,0.4604,1.2875,1.1766,0.6533
583,abau1245,hung1274,0.2702702702702703,0.161251324854266,hun,1.0,0.6544334167832001,0.539,0.5155,0.7209,0.5578
584,agua1253,hung1274,0.2702702702702703,0.1552166097620643,hun,1.0,0.5529167897725604,0.4728,0.5865,0.6462,0.4746
585,anga1290,hung1274,0.2162162162162162,0.1235941824177118,hun,1.0,0.6544334167832001,0.5205,0.5314,0.571,0.5298
586,anem1248,hung1274,0.3333333333333333,0.2244872712917825,hun,1.0,0.6544334167832001,0.6621,1.2875,1.1766,0.7997
587,anka1246,hung1274,0.1801801801801801,0.1083061083061083,hun,1.0,0.6544334167832001,0.6621,1.2875,1.1766,0.7997
588,ambu1247,hung1274,0.2636363636363636,0.1394503171247357,hun,1.0,0.6544334167832001,0.5002,0.4744,0.6326,0.5253
589,agut1237,finn1318,0.3063063063063063,0.2656307190468681,fin,1.0,0.4584794103736566,0.4754,1.2827,1.2141,0.6568
590,east2379,finn1318,0.3,0.1868851148851149,fin,1.0,0.6715996330662113,0.4753,0.5652,0.4513,0.5011
591,ambu1247,finn1318,0.2454545454545454,0.1509479728128551,fin,1.0,0.6006014446636538,0.5084,0.4902,0.6614,0.5281
592,anem1248,finn1318,0.2571428571428571,0.1423558897243108,fin,1.0,0.6006014446636538,0.6357,1.2827,1.2141,0.7818
593,agar1252,finn1318,0.2162162162162162,0.1395102992117917,fin,1.0,0.6006014446636538,0.5856,1.2827,1.2141,0.7563
594,achi1256,finn1318,0.2252252252252252,0.1747142100083276,fin,1.0,0.4808038118187319,0.4694,1.2827,1.2141,0.6553
595,agua1253,finn1318,0.2702702702702703,0.1277240744394029,fin,1.0,0.5697918273849782,0.4735,0.5354,0.6331,0.4657
596,inab1237,finn1318,0.2522522522522522,0.2384943341561806,fin,1.0,0.4584794103736566,0.6357,1.2827,1.2141,0.7818
597,ango1254,finn1318,0.2252252252252252,0.1372102439518169,fin,1.0,0.6006014446636538,0.5614,1.2827,1.2141,0.7466
598,agua1252,finn1318,0.1727272727272727,0.132189689557191,fin,1.0,0.4808038118187319,0.6169,1.2827,1.1598,0.7693
599,cent2084,finn1318,0.2592592592592592,0.207497826077688,fin,1.0,0.4584794103736566,0.4037,1.2827,1.2141,0.6293
600,arif1239,finn1318,0.3153153153153153,0.2346252154083819,fin,1.0,0.6006014446636538,0.6188,1.2827,1.2141,0.773
601,sain1246,finn1318,0.1981981981981982,0.139924996767102,fin,1.0,0.2969377272975917,0.6357,1.2827,1.2141,0.7818
602,abau1245,finn1318,0.2522522522522522,0.1726115221226471,fin,1.0,0.6006014446636538,0.5323,0.5552,0.7973,0.5552
603,amar1273,finn1318,0.2685185185185185,0.2367506436376168,fin,1.0,0.5147010868092481,0.6357,1.2827,1.2141,0.7818
604,achu1248,finn1318,0.2818181818181818,0.1404399118969315,fin,1.0,0.5530428879591772,0.4073,0.5125,0.7282,0.415
605,anka1246,finn1318,0.1531531531531531,0.0771579126296107,fin,1.0,0.6006014446636538,0.6357,1.2827,1.2141,0.7818
606,amel1241,finn1318,0.205607476635514,0.1488836889966232,fin,1.0,0.6006014446636538,0.5125,0.4902,0.2914,0.5649
607,anga1290,finn1318,0.1711711711711711,0.110196816079169,fin,1.0,0.6006014446636538,0.5131,0.5253,0.5541,0.5181
608,east2379,serb1264,0.2363636363636363,0.1925031465828429,srp,1.0,0.6885625192861127,0.4462,1.2476,1.0986,0.6179
609,arif1239,serb1264,0.2522522522522522,0.2310581786170278,srp,1.0,0.6581175710880084,0.2631,0.0,0.401,0.215
610,agut1237,serb1264,0.2972972972972973,0.2644146947819101,srp,1.0,0.5039641311017197,0.4275,0.0,0.401,0.4286
611,anga1290,serb1264,0.1441441441441441,0.0568964686611745,srp,1.0,0.6581175710880084,0.3937,1.2031,1.034,0.5955
612,abau1245,serb1264,0.3063063063063063,0.2598902229039215,srp,1.0,0.6581175710880084,0.4052,1.1783,0.9405,0.5687
613,anka1246,serb1264,0.1531531531531531,0.0631043131043131,srp,1.0,0.6581175710880084,0.2941,0.0,0.401,0.2375
614,inab1237,serb1264,0.2882882882882883,0.2634037199254591,srp,1.0,0.5039641311017197,0.2941,0.0,0.401,0.2375
615,ambu1247,serb1264,0.1727272727272727,0.1374868374868375,srp,1.0,0.6581175710880084,0.4182,1.209,1.0535,0.5962
616,agua1252,serb1264,0.2272727272727272,0.1678130089088993,srp,1.0,0.5148862537263341,0.2631,0.0,0.4689,0.2189
617,cent2084,serb1264,0.2962962962962963,0.2152850342505514,srp,1.0,0.5039641311017197,0.5254,0.0,0.401,0.4811
618,agar1252,serb1264,0.1081081081081081,0.0870779754767516,srp,1.0,0.6581175710880084,0.2837,0.0,0.401,0.2292
619,ango1254,serb1264,0.1621621621621621,0.1027285027285027,srp,1.0,0.6581175710880084,0.29,0.0,0.401,0.233
620,anem1248,serb1264,0.219047619047619,0.1920144155303553,srp,1.0,0.6581175710880084,0.2941,0.0,0.401,0.2375
621,amel1241,serb1264,0.1588785046728972,0.1024570480436384,srp,1.0,0.6581175710880084,0.3385,1.209,1.2345,0.505
622,sain1246,serb1264,0.2882882882882883,0.2164209664209664,srp,0.930400013923645,0.2702885324988128,0.2941,0.0,0.401,0.2375
623,amar1273,serb1264,0.2407407407407407,0.1930359905636973,srp,1.0,0.536645278274617,0.2941,0.0,0.401,0.2375
624,achi1256,serb1264,0.1621621621621621,0.1413304618392058,srp,1.0,0.5148862537263341,0.4412,0.0,0.401,0.4404
625,achu1248,serb1264,0.2363636363636363,0.1666501976284584,srp,1.0,0.5443087351968481,0.4848,1.209,1.1997,0.6837
626,agua1253,serb1264,0.2252252252252252,0.1633776633776633,srp,1.0,0.5521184011803972,0.4466,1.165,1.2264,0.6434
