task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic
baki1244,roma1327,0.1621621621621621,0.0860372978020037,ron,1.0,0.4847
sara1340,roma1327,0.1727272727272727,0.0974818456761171,ron,0.9319999814033508,0.3265
sanm1289,roma1327,0.1351351351351351,0.0884652958444841,ron,1.0,0.4024
sout3004,roma1327,0.2612612612612612,0.2392810308474285,ron,1.0,0.3859
sara1327,roma1327,0.1711711711711711,0.1258778029285718,ron,1.0,0.3754
anja1238,roma1327,0.1981981981981982,0.1365205185692001,ron,1.0,0.4368
bord1248,roma1327,0.2612612612612612,0.1817321273843012,ron,1.0,0.3708
czec1258,roma1327,0.4684684684684684,0.4762413268987111,ron,0.907800018787384,0.0321
saka1283,roma1327,0.1801801801801801,0.1056113256113256,ron,1.0,0.2499
alba1267,roma1327,0.3693693693693693,0.3406329514856646,ron,0.7699000239372253,0.0227
yate1242,roma1327,0.1441441441441441,0.0715260715260715,ron,1.0,0.3857
lach1249,roma1327,0.3603603603603603,0.3470757502988491,ron,1.0,0.3883
bura1267,roma1327,0.1711711711711711,0.0802417324156454,ron,1.0,0.4301
bian1252,roma1327,0.1891891891891892,0.1393253344472856,ron,1.0,0.4419
dier1241,roma1327,0.1621621621621621,0.1013348513348513,ron,1.0,0.4613
ewee1241,roma1327,0.2342342342342342,0.1896689144420542,ron,1.0,0.1973
helo1243,roma1327,0.2407407407407407,0.1718311024530886,ron,1.0,0.4057
espe1235,roma1327,0.3063063063063063,0.271962221962222,ron,1.0,0.0667
torr1261,roma1327,0.2252252252252252,0.1974489535383246,ron,0.9319999814033508,0.4421
mere1246,roma1327,0.1531531531531531,0.0978061394728061,ron,1.0,0.1635
motu1246,roma1327,0.2072072072072072,0.1570521395082798,ron,1.0,0.4471
pare1272,roma1327,0.2432432432432432,0.2115094262595262,ron,1.0,0.3796
noga1249,roma1327,0.2454545454545454,0.1896083483618173,ron,1.0,0.0732
paum1247,roma1327,0.2072072072072072,0.1644530905614649,ron,1.0,0.3743
maxa1247,roma1327,0.1272727272727272,0.0605119293291336,ron,1.0,0.3517
beli1260,roma1327,0.2162162162162162,0.1893075047836952,ron,0.9319999814033508,0.3716
surs1246,roma1327,0.1651376146788991,0.0943766057190404,ron,1.0,0.4448
cham1315,roma1327,0.1441441441441441,0.100558958359427,ron,1.0,0.3943
mina1269,roma1327,0.1621621621621621,0.1189319754537145,ron,1.0,0.4516
mutu1242,roma1327,0.2072072072072072,0.130412637066063,ron,1.0,0.441
kouy1238,roma1327,0.1981981981981982,0.1021543924642793,ron,1.0,0.2074
kaya1330,roma1327,0.1909090909090909,0.1272017200507194,ron,1.0,0.3516
muya1243,roma1327,0.1261261261261261,0.0545352806222371,ron,1.0,0.163
zigu1244,roma1327,0.1711711711711711,0.0998526476787346,ron,1.0,0.2328
gull1241,roma1327,0.3063063063063063,0.2779975900665556,ron,0.9319999814033508,0.3128
buam1238,roma1327,0.1711711711711711,0.1473077379758185,ron,1.0,0.1873
hary1238,roma1327,0.2792792792792792,0.2246042790397629,ron,0.907800018787384,0.1927
gizr1240,roma1327,0.1855670103092783,0.0942891198427469,ron,1.0,0.4389
sgaw1245,roma1327,0.1711711711711711,0.05003465003465,ron,1.0,0.2803
nalc1240,roma1327,0.1743119266055046,0.1187263896384241,ron,1.0,0.4246
sude1239,roma1327,0.1711711711711711,0.104371037704371,ron,1.0,0.4593
moli1248,roma1327,0.1621621621621621,0.1007650507650507,ron,1.0,0.4517
sion1247,roma1327,0.1711711711711711,0.101406370909917,ron,1.0,0.3856
kyak1244,roma1327,0.1531531531531531,0.0940930187623689,ron,1.0,0.4343
cent2292,roma1327,0.1711711711711711,0.1005207365501483,ron,1.0,0.3393
high1243,roma1327,0.2252252252252252,0.1802892994752384,ron,1.0,0.3806
nung1290,roma1327,0.1711711711711711,0.0873610406565448,ron,1.0,0.436
sepi1255,roma1327,0.1441441441441441,0.037198488811392,ron,1.0,0.4285
croa1245,roma1327,0.5135135135135135,0.5185079816658763,ron,0.9146999716758728,0.0243
keap1239,roma1327,0.1891891891891892,0.1312832136965641,ron,1.0,0.4487
noon1243,roma1327,0.2342342342342342,0.157939239906453,ron,1.0,0.1847
papa1238,roma1327,0.2252252252252252,0.1851109508468633,ron,1.0,0.3795
chiq1250,roma1327,0.1531531531531531,0.1068643409764905,ron,1.0,0.3846
yopn1238,roma1327,0.2,0.1195883152550836,ron,1.0,0.4392
west2454,roma1327,0.1801801801801801,0.1271398473694026,ron,1.0,0.1702
west2441,roma1327,0.1981981981981982,0.1033820705951853,ron,1.0,0.448
salt1242,roma1327,0.1636363636363636,0.1195332108968472,ron,1.0,0.4371
hali1244,roma1327,0.1454545454545454,0.0825287919627542,ron,1.0,0.4499
mezq1235,roma1327,0.2072072072072072,0.1730322912935831,ron,1.0,0.3842
tlac1235,roma1327,0.2342342342342342,0.181026481026481,ron,1.0,0.3808
sout2943,roma1327,0.1727272727272727,0.1043876195106141,ron,1.0,0.4387
west2644,roma1327,0.1909090909090909,0.1055726228658559,ron,1.0,0.3901
guma1253,roma1327,0.1651376146788991,0.0683231266579025,ron,1.0,0.4343
bwan1241,roma1327,0.1944444444444444,0.1094672839955858,ron,1.0,0.4542
guam1248,roma1327,0.1441441441441441,0.0703560703560703,ron,1.0,0.3818
yess1239,roma1327,0.1981981981981982,0.1545487795487795,ron,1.0,0.429
oksa1245,roma1327,0.1711711711711711,0.1275608942275609,ron,1.0,0.4304
ashe1273,roma1327,0.1743119266055046,0.0958126447673748,ron,1.0,0.4053
high1242,roma1327,0.2072072072072072,0.1232759850961848,ron,1.0,0.3875
alam1246,roma1327,0.1818181818181818,0.1308654258038663,ron,1.0,0.4313
toho1245,roma1327,0.1651376146788991,0.0990938679941118,ron,1.0,0.3722
iyoo1238,roma1327,0.2162162162162162,0.1576119337671211,ron,1.0,0.4381
bala1310,roma1327,0.1711711711711711,0.0933602433602433,ron,1.0,0.3396
miga1241,roma1327,0.2636363636363636,0.2128774045998635,ron,1.0,0.4416
taku1257,roma1327,0.1801801801801801,0.1238448587512559,ron,1.0,0.4524
guah1255,roma1327,0.1818181818181818,0.0955485893416927,ron,1.0,0.358
zyph1238,roma1327,0.1891891891891892,0.1430911430911431,ron,1.0,0.257
amap1240,roma1327,0.1801801801801801,0.1066755945134323,ron,1.0,0.4275
tlah1239,roma1327,0.2072072072072072,0.1136476978770885,ron,1.0,0.3863
west2599,roma1327,0.1531531531531531,0.0977115046080563,ron,1.0,0.4351
boko1267,roma1327,0.2162162162162162,0.1381456788106404,ron,1.0,0.1808
woun1238,roma1327,0.1363636363636363,0.0891314198640016,ron,1.0,0.3756
manx1243,roma1327,0.2162162162162162,0.1416609887198122,ron,0.9146999716758728,0.0899
lugu1238,roma1327,0.1711711711711711,0.114839183804701,ron,1.0,0.237
kate1253,roma1327,0.1834862385321101,0.1296470309949018,ron,1.0,0.4419
obom1235,roma1327,0.1981981981981982,0.1413658226970285,ron,1.0,0.3712
agus1235,roma1327,0.1981981981981982,0.1365430494143365,ron,1.0,0.3695
hual1241,roma1327,0.1621621621621621,0.079226285108638,ron,1.0,0.4056
naka1262,roma1327,0.2727272727272727,0.1786759581881533,ron,1.0,0.445
taii1241,roma1327,0.1801801801801801,0.0966980968498995,ron,1.0,0.4347
dawr1236,roma1327,0.1711711711711711,0.05003465003465,ron,1.0,0.1832
kaiw1246,roma1327,0.2037037037037037,0.1456150792870436,ron,1.0,0.3961
mbya1239,roma1327,0.2432432432432432,0.2080858028403595,ron,1.0,0.3956
maas1239,roma1327,0.2252252252252252,0.1608145961087137,ron,1.0,0.1878
makh1261,roma1327,0.1441441441441441,0.079082856441347,ron,1.0,0.2574
busa1253,roma1327,0.2252252252252252,0.1687757413563865,ron,1.0,0.1784
bete1262,roma1327,0.1711711711711711,0.1039198773241326,ron,1.0,0.1852
nobo1238,roma1327,0.1711711711711711,0.1328507689038998,ron,1.0,0.436
ital1282,roma1327,0.5045045045045045,0.503425861760594,ron,0.5,0.0406
keya1238,roma1327,0.1891891891891892,0.1167456115909724,ron,1.0,0.4383
agua1252,roma1327,0.209090909090909,0.1243041606886657,ron,1.0,0.3817
taji1245,roma1327,0.3333333333333333,0.30630476577809,ron,0.9247999787330627,0.148
tung1290,roma1327,0.2432432432432432,0.2105310737093682,ron,1.0,0.4382
chac1251,roma1327,0.1891891891891892,0.1132371849352981,ron,1.0,0.3933
soch1239,roma1327,0.1981981981981982,0.0884622073811263,ron,1.0,0.3851
nort2795,roma1327,0.1351351351351351,0.0855248178959519,ron,1.0,0.2836
buna1276,roma1327,0.1727272727272727,0.123776557305969,ron,1.0,0.4533
gorr1238,roma1327,0.1351351351351351,0.071886106289776,ron,1.0,0.1725
bimi1240,roma1327,0.1441441441441441,0.0384384384384384,ron,1.0,0.4305
hawa1245,roma1327,0.1621621621621621,0.0781489036206017,ron,1.0,0.4336
egyp1253,roma1327,0.1981981981981982,0.1246675246675246,ron,1.0,0.0741
sant1450,roma1327,0.1891891891891892,0.148399255295807,ron,1.0,0.3864
dang1274,roma1327,0.1441441441441441,0.0852757519424186,ron,1.0,0.1546
stan1295,roma1327,0.4324324324324324,0.4253524779840569,ron,0.907800018787384,0.0378
kank1243,roma1327,0.2072072072072072,0.161159735027213,ron,1.0,0.3389
huli1244,roma1327,0.1621621621621621,0.1266625029064836,ron,1.0,0.4332
shar1245,roma1327,0.146788990825688,0.0850813978366508,ron,1.0,0.3974
tang1347,roma1327,0.2432432432432432,0.2171823482477491,ron,1.0,0.4819
guma1254,roma1327,0.1454545454545454,0.0789638932496075,ron,1.0,0.4515
sout2958,roma1327,0.1711711711711711,0.1054712114649928,ron,1.0,0.3209
kadi1248,roma1327,0.2072072072072072,0.1426290478241955,ron,1.0,0.3913
nort2973,roma1327,0.1981981981981982,0.1206031604513578,ron,1.0,0.3905
naba1256,roma1327,0.1834862385321101,0.1154556254330236,ron,1.0,0.4406
amat1238,roma1327,0.1981981981981982,0.1575725347089875,ron,1.0,0.3884
bhad1241,roma1327,0.1801801801801801,0.1217171658838325,ron,0.920199990272522,0.1817
quio1240,roma1327,0.1801801801801801,0.1027172041256548,ron,1.0,0.3857
whit1269,roma1327,0.2162162162162162,0.1741920095408467,ron,1.0,0.4896
kala1397,roma1327,0.1727272727272727,0.0862523335250608,ron,1.0,0.4345
gour1243,roma1327,0.1621621621621621,0.0986689216962834,ron,1.0,0.1766
aros1241,roma1327,0.2432432432432432,0.1929638579771498,ron,1.0,0.4675
mang1404,roma1327,0.1531531531531531,0.0720889586868968,ron,1.0,0.4412
assy1241,roma1327,0.1711711711711711,0.05003465003465,ron,1.0,0.0773
xico1235,roma1327,0.1891891891891892,0.1151029681621421,ron,1.0,0.3801
khar1288,roma1327,0.1711711711711711,0.1056670965532771,ron,1.0,0.2333
fasu1242,roma1327,0.1621621621621621,0.0970054935572176,ron,0.9705,0.4349
anci1242,roma1327,0.2432432432432432,0.1948348348348348,ron,0.886900007724762,0.0311
boro1279,roma1327,0.1891891891891892,0.0953320941148086,ron,1.0,0.4417
tiii1241,roma1327,0.2222222222222222,0.1700581675362741,ron,1.0,0.4061
urdu1245,roma1327,0.2432432432432432,0.1686782291462873,ron,0.9146999716758728,0.1781
cent2131,roma1327,0.1711711711711711,0.0824262772088859,ron,1.0,0.3771
kara1481,roma1327,0.1834862385321101,0.1469753488102112,ron,1.0,0.2141
sout2832,roma1327,0.1441441441441441,0.0634479934479934,ron,1.0,0.168
mufi1238,roma1327,0.1851851851851851,0.118318248856308,ron,1.0,0.4286
bola1250,roma1327,0.2072072072072072,0.1039190840464234,ron,1.0,0.4438
haus1257,roma1327,0.1351351351351351,0.0821043785390135,ron,1.0,0.1675
pula1262,roma1327,0.1801801801801801,0.1327293680234856,ron,1.0,0.2035
pele1245,roma1327,0.1801801801801801,0.1702428359180948,ron,0.9705,0.4452
mend1268,roma1327,0.2072072072072072,0.1391233130363565,ron,1.0,0.4283
kwan1278,roma1327,0.1711711711711711,0.1118121066574674,ron,1.0,0.4285
usar1243,roma1327,0.1834862385321101,0.1281165677280086,ron,1.0,0.4384
stan1288,roma1327,0.4324324324324324,0.4247959469012101,ron,0.5803999900817871,0.0875
yoru1245,roma1327,0.1801801801801801,0.1093513790287983,ron,1.0,0.1902
idun1242,roma1327,0.1636363636363636,0.0942324510932105,ron,1.0,0.4508
cent2134,roma1327,0.1981981981981982,0.1134687482513569,ron,1.0,0.3802
daai1236,roma1327,0.1981981981981982,0.1437484374080592,ron,1.0,0.263
takw1238,roma1327,0.1711711711711711,0.1018898634097991,ron,1.0,0.2718
mach1267,roma1327,0.1621621621621621,0.1161969082625717,ron,1.0,0.4047
nucl1630,roma1327,0.2358490566037736,0.1769555083124801,ron,1.0,0.4474
gela1263,roma1327,0.2072072072072072,0.1923882383652498,ron,1.0,0.464
siro1249,roma1327,0.1621621621621621,0.1199808629511599,ron,1.0,0.4374
tenh1241,roma1327,0.2,0.1597019059693383,ron,1.0,0.3742
seco1241,roma1327,0.2882882882882883,0.2300444263494863,ron,1.0,0.3864
boko1266,roma1327,0.2162162162162162,0.1711219711219711,ron,1.0,0.1771
mana1295,roma1327,0.1891891891891892,0.1412140581347898,ron,1.0,0.433
yawe1241,roma1327,0.1818181818181818,0.1252322755860491,ron,1.0,0.4375
kupa1239,roma1327,0.2407407407407407,0.1704577330861028,ron,1.0,0.4062
mada1285,roma1327,0.1711711711711711,0.122341482806599,ron,1.0,0.4424
nort2945,roma1327,0.1818181818181818,0.1090987359605525,ron,1.0,0.2915
nucl1310,roma1327,0.2162162162162162,0.1265405999762257,ron,1.0,0.2633
qaqe1238,roma1327,0.2385321100917431,0.1860646554697404,ron,1.0,0.4441
sanj1281,roma1327,0.2072072072072072,0.1387872140266121,ron,1.0,0.3908
taba1268,roma1327,0.1711711711711711,0.1116534116534116,ron,1.0,0.3858
dobu1241,roma1327,0.1545454545454545,0.1257112128220472,ron,1.0,0.4522
piap1246,roma1327,0.1441441441441441,0.052735763286222,ron,1.0,0.3605
meke1243,roma1327,0.1981981981981982,0.1871420302792851,ron,1.0,0.4432
ulit1238,roma1327,0.1891891891891892,0.1559717154225163,ron,1.0,0.3945
omie1241,roma1327,0.2612612612612612,0.226154566477147,ron,1.0,0.447
huay1241,roma1327,0.1545454545454545,0.0711664421424257,ron,1.0,0.41
sina1266,roma1327,0.2612612612612612,0.2106064360722746,ron,1.0,0.448
tsik1238,roma1327,0.1818181818181818,0.1235154035154035,ron,1.0,0.1789
kand1303,roma1327,0.1666666666666666,0.1030147910906718,ron,1.0,0.4361
tena1241,roma1327,0.2432432432432432,0.1672460404100551,ron,1.0,0.3814
meny1245,roma1327,0.1801801801801801,0.085409547478513,ron,1.0,0.4405
coat1244,roma1327,0.1801801801801801,0.1056073056073056,ron,1.0,0.3883
kara1486,roma1327,0.1981981981981982,0.1552792132139555,ron,1.0,0.4402
siri1273,roma1327,0.1711711711711711,0.1323216384085949,ron,1.0,0.3948
west2624,roma1327,0.2162162162162162,0.1241761241761241,ron,1.0,0.3801
buuu1244,roma1327,0.1441441441441441,0.0723450723450723,ron,1.0,0.1761
caqu1242,roma1327,0.1891891891891892,0.0894662778720749,ron,1.0,0.4052
sout2844,roma1327,0.1171171171171171,0.0435131487763066,ron,1.0,0.1805
paic1239,roma1327,0.2272727272727272,0.1687524269750183,ron,1.0,0.4875
sele1250,roma1327,0.1650485436893204,0.1339895183695447,ron,1.0,0.4403
cube1242,roma1327,0.1711711711711711,0.1532196227848402,ron,1.0,0.371
mand1440,roma1327,0.1441441441441441,0.1072831072831072,ron,1.0,0.4413
bari1286,roma1327,0.2072072072072072,0.1360718084856015,ron,1.0,0.4415
coat1238,roma1327,0.1261261261261261,0.0477041386132295,ron,1.0,0.3852
hiri1237,roma1327,0.1981981981981982,0.1324885747716266,ron,1.0,0.446
apur1254,roma1327,0.2252252252252252,0.1254219736978357,ron,1.0,0.3849
basq1248,roma1327,0.2702702702702703,0.2142034787196077,ron,0.9705,0.0832
mako1251,roma1327,0.1621621621621621,0.1050426663178165,ron,1.0,0.2543
mitl1236,roma1327,0.1801801801801801,0.1194110076463017,ron,1.0,0.3868
tagi1241,roma1327,0.1531531531531531,0.0834995268072846,ron,1.0,0.2457
tabo1241,roma1327,0.209090909090909,0.1447187378766326,ron,0.9705,0.4377
ajyi1238,roma1327,0.2162162162162162,0.1193072789770903,ron,1.0,0.4042
cash1251,roma1327,0.2636363636363636,0.2317412606740201,ron,1.0,0.4035
pich1237,roma1327,0.2432432432432432,0.1882624003313658,ron,1.0,0.4055
east2516,roma1327,0.1531531531531531,0.1091865918566817,ron,1.0,0.4355
yabe1254,roma1327,0.174757281553398,0.122832765939562,ron,1.0,0.4423
baat1238,roma1327,0.1531531531531531,0.0870032768617674,ron,1.0,0.1816
assa1263,roma1327,0.1801801801801801,0.1050612685021287,ron,0.920199990272522,0.2426
auhe1237,roma1327,0.1545454545454545,0.0946643694469781,ron,1.0,0.4532
bodo1266,roma1327,0.1711711711711711,0.05003465003465,ron,0.907800018787384,0.2382
sout2994,roma1327,0.1509433962264151,0.0420661923909681,ron,1.0,0.3834
mato1252,roma1327,0.1981981981981982,0.1406132409171922,ron,1.0,0.4395
guer1243,roma1327,0.1711711711711711,0.126033278615775,ron,1.0,0.3903
kutu1263,roma1327,0.2252252252252252,0.1562337331294105,ron,1.0,0.2386
noma1263,roma1327,0.1801801801801801,0.104646320862537,ron,1.0,0.4073
naga1394,roma1327,0.1171171171171171,0.0878054525113348,ron,0.920199990272522,0.2505
igna1246,roma1327,0.1711711711711711,0.0896464179637914,ron,1.0,0.3968
krio1252,roma1327,0.2612612612612612,0.18200144922834,ron,0.9286999702453613,0.4458
marg1254,roma1327,0.1775700934579439,0.0843136343206087,ron,1.0,0.4079
gali1262,roma1327,0.1711711711711711,0.1123022293754001,ron,1.0,0.3299
thai1262,roma1327,0.1531531531531531,0.0885106674580358,ron,0.9705,0.2598
doro1266,roma1327,0.2522522522522522,0.2284384384384384,ron,1.0,0.4478
dawa1242,roma1327,0.1621621621621621,0.1053337053337053,ron,1.0,0.4519
esee1248,roma1327,0.1081081081081081,0.0730503795721187,ron,1.0,0.3941
wala1266,roma1327,0.1441441441441441,0.0773002124826062,ron,1.0,0.4643
onoo1246,roma1327,0.1441441441441441,0.0650202260371751,ron,1.0,0.4411
lewo1242,roma1327,0.2342342342342342,0.1948823841296959,ron,1.0,0.485
kire1240,roma1327,0.1454545454545454,0.0597219251336898,ron,1.0,0.4328
kwam1252,roma1327,0.1801801801801801,0.1380564387917329,ron,1.0,0.4898
mang1403,roma1327,0.1981981981981982,0.174180550582087,ron,1.0,0.4453
kaga1256,roma1327,0.1981981981981982,0.1315953827581734,ron,1.0,0.3524
stan1293,roma1327,0.4594594594594595,0.4400804646182797,ron,0.9247999787330627,0.0797
buru1306,roma1327,0.2072072072072072,0.1554823115798725,ron,1.0,0.4413
ramo1244,roma1327,0.2432432432432432,0.1658728058258023,ron,1.0,0.4447
huau1238,roma1327,0.1621621621621621,0.0485209619067886,ron,1.0,0.3842
akaw1239,roma1327,0.1351351351351351,0.0793684440743264,ron,1.0,0.3386
usil1237,roma1327,0.1981981981981982,0.0962365874646576,ron,1.0,0.3845
mank1251,roma1327,0.2072072072072072,0.1226362108715049,ron,1.0,0.2103
kwar1239,roma1327,0.1711711711711711,0.1349405696154922,ron,1.0,0.4643
usan1239,roma1327,0.1651376146788991,0.1108677880153392,ron,1.0,0.435
beng1280,roma1327,0.3603603603603603,0.3005131367359449,ron,0.9146999716758728,0.2444
east2779,roma1327,0.1981981981981982,0.1209192866335723,ron,0.9705,0.2603
dedu1240,roma1327,0.1743119266055046,0.1118368558788973,ron,1.0,0.4415
tena1240,roma1327,0.2162162162162162,0.1194746022332229,ron,1.0,0.3911
jami1235,roma1327,0.1801801801801801,0.1163461333674099,ron,1.0,0.391
chuj1250,roma1327,0.2162162162162162,0.1737696741808942,ron,1.0,0.3813
muyu1244,roma1327,0.2285714285714285,0.1615054717539189,ron,1.0,0.4542
sanj1285,roma1327,0.3513513513513513,0.3227480874539698,ron,1.0,0.3854
baru1267,roma1327,0.1171171171171171,0.0571123071123071,ron,1.0,0.4396
plat1254,roma1327,0.2522522522522522,0.1728791039135866,ron,1.0,0.2927
yane1238,roma1327,0.1621621621621621,0.0971314696085338,ron,1.0,0.407
kore1283,roma1327,0.2252252252252252,0.1613847613847613,ron,1.0,0.3829
arop1243,roma1327,0.1801801801801801,0.0919732635861668,ron,1.0,0.4387
urub1250,roma1327,0.1818181818181818,0.1333711783310356,ron,1.0,0.326
sioo1240,roma1327,0.1711711711711711,0.0948486374573331,ron,1.0,0.4403
dano1240,roma1327,0.1818181818181818,0.1376558154489189,ron,1.0,0.4369
west2640,roma1327,0.1801801801801801,0.1177104729533952,ron,1.0,0.4049
male1284,roma1327,0.1711711711711711,0.05003465003465,ron,1.0,0.1858
tiru1241,roma1327,0.1981981981981982,0.1597234693164925,ron,1.0,0.3704
baeg1237,roma1327,0.1621621621621621,0.0810143751320222,ron,1.0,0.4638
hawa1247,roma1327,0.3106796116504854,0.2998708978843911,ron,0.9286999702453613,0.4336
komb1273,roma1327,0.1981981981981982,0.1268541268541268,ron,1.0,0.4406
miah1235,roma1327,0.1621621621621621,0.1130980812555664,ron,1.0,0.389
ngul1246,roma1327,0.1981981981981982,0.161897713354024,ron,1.0,0.2329
siyi1240,roma1327,0.1981981981981982,0.126248808903722,ron,1.0,0.2548
kuni1267,roma1327,0.2037037037037037,0.1493670069037716,ron,1.0,0.4435
mixt1426,roma1327,0.2272727272727272,0.1941525637923153,ron,1.0,0.3884
tong1325,roma1327,0.1531531531531531,0.1095485506296317,ron,1.0,0.5033
icel1247,roma1327,0.3423423423423423,0.3045109625754787,ron,0.907800018787384,0.1319
mamm1241,roma1327,0.1711711711711711,0.0960096572999798,ron,1.0,0.3837
wikm1247,roma1327,0.2935779816513761,0.2412844036697248,ron,1.0,0.4457
moun1252,roma1327,0.2181818181818181,0.170846394984326,ron,1.0,0.446
hang1263,roma1327,0.1891891891891892,0.1374480070132244,ron,1.0,0.429
aman1265,roma1327,0.2342342342342342,0.1278957528957529,ron,1.0,0.4254
isth1244,roma1327,0.2162162162162162,0.1844579873991639,ron,1.0,0.3853
wola1242,roma1327,0.2072072072072072,0.1434806899923179,ron,1.0,0.1848
akoo1248,roma1327,0.1891891891891892,0.1232109522650063,ron,1.0,0.1915
zaca1241,roma1327,0.1801801801801801,0.0963251035957055,ron,1.0,0.3819
sila1250,roma1327,0.2252252252252252,0.2058706201563344,ron,1.0,0.3883
kich1262,roma1327,0.1891891891891892,0.1242485277572996,ron,1.0,0.3833
maca1260,roma1327,0.1801801801801801,0.1137514325920122,ron,1.0,0.4019
cavi1250,roma1327,0.1711711711711711,0.1149071851774554,ron,1.0,0.3957
huay1240,roma1327,0.1981981981981982,0.1069069069069069,ron,1.0,0.4095
wapi1253,roma1327,0.1981981981981982,0.1278213471527147,ron,1.0,0.3448
zara1247,roma1327,0.2252252252252252,0.1602307519501309,ron,1.0,0.2381
high1278,roma1327,0.1801801801801801,0.1131076131076131,ron,1.0,0.381
mbuk1243,roma1327,0.1891891891891892,0.0954954954954954,ron,1.0,0.1633
bumb1241,roma1327,0.1441441441441441,0.1161577161577161,ron,1.0,0.4285
enga1252,roma1327,0.1891891891891892,0.1263216011903183,ron,1.0,0.4334
tuts1235,roma1327,0.1981981981981982,0.1593694960783568,ron,1.0,0.252
yine1238,roma1327,0.1981981981981982,0.1328670152199564,ron,1.0,0.4042
saaa1240,roma1327,0.1727272727272727,0.1438287638287638,ron,1.0,0.4665
nucl1643,roma1327,0.5585585585585585,0.5434287228404876,ron,1.0,0.3231
pamp1244,roma1327,0.2072072072072072,0.1112808175626511,ron,1.0,0.3363
dhao1237,roma1327,0.1559633027522936,0.1428859275075739,ron,1.0,0.4055
east2551,roma1327,0.1531531531531531,0.0686451157039392,ron,1.0,0.4091
cebu1242,roma1327,0.2522522522522522,0.1929717553618276,ron,1.0,0.3672
ango1254,roma1327,0.1441441441441441,0.037500915549696,ron,1.0,0.4258
mund1330,roma1327,0.2818181818181818,0.2503857241531116,ron,1.0,0.3662
ocot1244,roma1327,0.3063063063063063,0.2728707385423803,ron,1.0,0.3877
ndam1239,roma1327,0.1801801801801801,0.12427796544603,ron,1.0,0.2418
mian1256,roma1327,0.1727272727272727,0.1183307862817176,ron,1.0,0.4283
subi1246,roma1327,0.1621621621621621,0.1038847671200612,ron,1.0,0.2733
kamu1260,roma1327,0.2545454545454545,0.1806304423545803,ron,0.9705,0.4351
stan1306,roma1327,0.2792792792792792,0.2283846047145833,ron,1.0,0.3283
carr1249,roma1327,0.2162162162162162,0.1618999952333285,ron,1.0,0.3168
twii1234,roma1327,0.1891891891891892,0.1202318537656883,ron,0.9705,0.2004
tinp1237,roma1327,0.1891891891891892,0.1215018634373473,ron,1.0,0.4509
luan1263,roma1327,0.1454545454545454,0.1061655352018305,ron,1.0,0.4104
bugh1239,roma1327,0.1711711711711711,0.1373705256058197,ron,1.0,0.4625
limb1266,roma1327,0.1621621621621621,0.074404065749463,ron,1.0,0.2303
buki1249,roma1327,0.1171171171171171,0.0657150844885513,ron,1.0,0.4286
kain1272,roma1327,0.2,0.1569253663003663,ron,1.0,0.399
kobo1249,roma1327,0.1545454545454545,0.0547658402203856,ron,1.0,0.4342
boro1277,roma1327,0.1441441441441441,0.0684577646953884,ron,1.0,0.1648
awac1239,roma1327,0.1351351351351351,0.0812410014963854,ron,1.0,0.3884
zaiw1241,roma1327,0.1441441441441441,0.0716274716274716,ron,1.0,0.2662
kani1286,roma1327,0.2,0.1288565093443142,ron,1.0,0.4382
chuu1238,roma1327,0.1621621621621621,0.0814741420186066,ron,1.0,0.42
isth1238,roma1327,0.2385321100917431,0.1823523764564085,ron,1.0,0.3845
macu1260,roma1327,0.1891891891891892,0.1464675201517306,ron,1.0,0.3741
susu1250,roma1327,0.1621621621621621,0.0988288288288288,ron,1.0,0.2109
capa1241,roma1327,0.1621621621621621,0.1007117911892172,ron,1.0,0.3972
cacu1241,roma1327,0.1545454545454545,0.1093802317832355,ron,1.0,0.3706
swah1253,roma1327,0.2792792792792792,0.2272558272558272,ron,1.0,0.2424
teut1235,roma1327,0.2342342342342342,0.1918718047750305,ron,1.0,0.385
sout2973,roma1327,0.1621621621621621,0.0951052109689007,ron,1.0,0.3846
sout3001,roma1327,0.2162162162162162,0.1709175148303837,ron,1.0,0.3865
sulk1246,roma1327,0.1981981981981982,0.1244299750955528,ron,0.9705,0.4455
finn1318,roma1327,0.4414414414414414,0.4476127953203369,ron,1.0,0.0836
tuca1252,roma1327,0.2522522522522522,0.1873106391143433,ron,1.0,0.3714
kaqc1270,roma1327,0.1891891891891892,0.1279761291202938,ron,1.0,0.3831
hind1269,roma1327,0.3333333333333333,0.2970837088484147,ron,0.9146999716758728,0.2059
pala1351,roma1327,0.1981981981981982,0.088080388080388,ron,1.0,0.3845
gamo1243,roma1327,0.1981981981981982,0.1433165033165033,ron,1.0,0.1832
kara1500,roma1327,0.2169811320754717,0.175869009611128,ron,1.0,0.3571
chay1248,roma1327,0.1441441441441441,0.0690895440895441,ron,1.0,0.4
sapo1253,roma1327,0.1621621621621621,0.1163878163878164,ron,1.0,0.4507
sanj1284,roma1327,0.2702702702702703,0.2133059741418874,ron,1.0,0.387
agut1237,roma1327,0.2252252252252252,0.1678754256901335,ron,1.0,0.3518
atat1238,roma1327,0.2162162162162162,0.1802822738587114,ron,1.0,0.3887
lote1237,roma1327,0.1531531531531531,0.1229264649517538,ron,1.0,0.4457
ixil1251,roma1327,0.2072072072072072,0.0969887367402895,ron,1.0,0.3806
