task_lang,transfer_lang,accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,genetic,syntactic,featural,phonological,inventory,geographic
fin,ara,26.4,27,3,0.10047051,6984,1555,4.491318327974277,0.1033986809999999,0.433011739,0.5794413396981587,1.0,0.5721,0.6145,0.5687,0.6506,1.0
fin,lav,55.96,2,28,0.171902476,6475,1555,4.163987138263666,0.268650981,0.433011739,0.1440777542137231,1.0,0.5884,0.6783,0.3433,0.6506,0.0442
fin,heb,25.3,28,2,0.15013545,5725,1555,3.681672025723473,0.117344567,0.433011739,0.5314464354420632,1.0,0.4906,0.5595,0.5687,0.552,0.1898
fin,ukr,46.56,11,19,0.156979231,5090,1555,3.2733118971061095,0.31926283,0.433011739,0.0690073164964103,1.0,0.4751,0.5235,0.5687,0.4906,0.0922
fin,ind,35.31,24,6,0.1680528489999999,5036,1555,3.2385852090032152,0.197096308,0.433011739,0.2968338032539756,1.0,0.5808,0.4683,0.2736,0.4034,0.5231
fin,dan,48.68,6,24,0.166817166,4947,1555,3.1813504823151124,0.203165045,0.433011739,0.2817586010554727,1.0,0.5228,0.7115,0.5687,0.6506,0.0708
fin,swe,49.96,4,26,0.158167387,4807,1555,3.0913183279742764,0.193727962,0.433011739,0.3053705630948995,1.0,0.5288,0.5237,0.5687,0.4418,0.0347
fin,zho,37.0,23,7,0.150705765,4497,1555,2.891961414790997,0.178585916,0.433011739,0.3452415322776843,1.0,0.5721,0.6145,0.5687,0.6506,1.0
bul,ces,75.85,1,29,0.157593488,114304,1116,102.42293906810036,0.091965586,0.379928771,0.5744729331125719,0.5714,0.5507,0.528,0.6162,0.4507,0.0523
bul,rus,71.42,6,24,0.442444671,55398,1116,49.63978494623656,0.123916395,0.379928771,0.4540645062852003,0.4,0.4576,0.3837,0.0,0.345,0.1796
bul,nor,66.92,15,15,0.15689392,34170,1116,30.618279569892472,0.106159434,0.379928771,0.5192365347533118,0.8333,0.5779,0.7525,0.6162,0.6416,0.1054
bul,spa,70.47,7,23,0.158293055,31546,1116,28.267025089605735,0.0791871859999999,0.379928771,0.6265887642001022,0.9231,0.4116,0.5017,0.3613,0.5933,0.1089
bul,kor,16.97,29,1,0.14913508,30426,1116,27.263440860215052,0.294432976,0.379928771,0.0506390027670555,1.0,0.6654,0.605,0.5,0.5671,0.4068
bul,est,53.3,22,8,0.157021114,23460,1116,21.021505376344088,0.221928097,0.379928771,0.1729471913931529,1.0,0.4251,0.6787,0.6162,0.6416,0.0902
bul,pol,69.42,9,21,0.141821419,22646,1116,20.2921146953405,0.223329008,0.379928771,0.1698939193484291,0.5,0.4636,0.4614,0.0,0.5078,0.0528
bul,nld,64.72,19,11,0.15689392,19452,1116,17.43010752688172,0.133302703,0.379928771,0.4213796832678002,0.9,0.4963,0.5386,0.6162,0.5097,0.0886
bul,por,70.18,8,22,0.158038667,19763,1116,17.70878136200717,0.095460698,0.379928771,0.5606123956085541,0.9333,0.3389,0.4385,0.6162,0.4276,0.119
bul,lat,44.96,24,6,6.36e-05,17140,1116,15.3584229390681,0.158874645,0.379928771,0.3385266670375308,0.8333,0.6321,0.7816,0.6162,0.6416,0.0521
bul,fra,69.07,11,19,0.157657085,16032,1116,14.365591397849462,0.118520741,0.379928771,0.4734057002059204,0.9375,0.501,0.4735,0.3333,0.4788,0.0927
bul,deu,65.58,17,13,0.158165861,14613,1116,13.094086021505376,0.187631727,0.379928771,0.2561774220929253,0.8571,0.5426,0.5091,0.3333,0.5162,0.0566
bul,hin,29.01,28,2,0.1330450269999999,14963,1116,13.407706093189963,0.060393443,0.379928771,0.7073484340700095,0.875,0.5896,0.5376,0.2048,0.5418,0.2548
bul,cat,68.97,12,18,0.157211905,14832,1116,13.290322580645162,0.074013319,0.379928771,0.648333499962735,0.9091,0.5096,0.4576,0.0,0.4681,0.0886
bul,ita,71.8,5,25,0.156766726,13685,1116,12.262544802867383,0.102554534,0.379928771,0.5330008181074961,0.9,0.4224,0.5065,0.6162,0.5052,0.0502
bul,eng,68.71,13,17,0.156703129,14545,1116,13.0331541218638,0.0961556319999999,0.379928771,0.5578766738619433,0.9,0.4839,0.4865,0.2804,0.521,0.1095
bul,fin,49.49,23,7,0.156766726,13581,1116,12.169354838709678,0.302519355,0.379928771,0.041512913688175,1.0,0.4194,0.428,0.2804,0.4599,0.1189
bul,slv,72.22,4,26,0.153586874,9290,1116,8.324372759856631,0.237767323,0.379928771,0.140010082399631,0.3333,0.4537,0.4758,0.6162,0.4225,0.0435
bul,slk,69.19,10,20,0.144238107,9543,1116,8.551075268817204,0.261917468,0.379928771,0.0964812331384171,0.5,0.6059,0.6266,0.6162,0.6416,0.0376
bul,ron,73.02,2,28,0.157021114,8795,1116,7.880824372759856,0.167303215,0.379928771,0.313203465679976,0.8889,0.4528,0.4571,0.2163,0.4946,0.0171
bul,hrv,72.42,3,27,0.155113203,7832,1116,7.017921146953405,0.216688845,0.379928771,0.1846071054868492,0.5,0.7736,0.5956,0.6162,0.4403,0.0342
bul,ara,41.71,26,4,0.1054439069999999,6984,1116,6.258064516129032,0.1033986809999999,0.379928771,0.5297615382266375,1.0,0.6059,0.6266,0.6162,0.6416,1.0
bul,lav,65.34,18,12,0.1535232769999999,6475,1116,5.801971326164875,0.268650981,0.379928771,0.0857852494056047,0.5,0.6047,0.6932,0.2048,0.6416,0.0748
bul,heb,40.84,27,3,0.153777665,5725,1116,5.129928315412187,0.117344567,0.379928771,0.4776753480830625,1.0,0.5603,0.6143,0.6162,0.6063,0.081
bul,ukr,68.13,14,16,0.310862376,5090,1116,4.560931899641577,0.31926283,0.379928771,0.0254967902515171,0.5,0.4528,0.4835,0.6162,0.4367,0.0268
bul,ind,56.67,21,9,0.156130756,5036,1116,4.512544802867383,0.197096308,0.379928771,0.2315806422954218,1.0,0.5171,0.4821,0.2804,0.4918,0.5066
bul,dan,66.15,16,14,0.153396082,4947,1116,4.432795698924731,0.203165045,0.379928771,0.2164621308921012,0.8571,0.5398,0.7329,0.6162,0.6416,0.0853
bul,swe,64.11,20,10,0.137624014,4807,1116,4.307347670250896,0.193727962,0.379928771,0.2401921234324127,0.8571,0.4537,0.5382,0.6162,0.5343,0.0949
bul,zho,41.84,25,5,0.1305647419999999,4497,1116,4.029569892473118,0.178585916,0.379928771,0.2808458944428199,1.0,0.6059,0.6266,0.6162,0.6416,1.0
slv,ces,68.04,1,29,0.308193591,114304,1898,60.22339304531086,0.091965586,0.321766562,0.5100607643158581,0.5714,0.4322,0.4253,0.0002,0.4204,0.0201
slv,rus,60.68,6,24,0.0890752119999999,55398,1898,29.187565858798735,0.123916395,0.321766562,0.3780863705335823,0.4,0.4538,0.4845,0.6162,0.4254,0.2038
slv,nor,56.5,8,22,0.161464387,34170,1898,18.003161222339305,0.106159434,0.321766562,0.4489980023440247,0.8333,0.5342,0.7157,0.0002,0.669,0.078
slv,spa,54.74,14,16,0.148140462,31546,1898,16.620653319283456,0.0791871859999999,0.321766562,0.5683631711590974,0.9231,0.5433,0.5642,0.5922,0.5118,0.0717
slv,kor,16.5,29,1,0.083513199,30426,1898,16.030558482613277,0.294432976,0.321766562,0.0072162472340334,1.0,0.6559999999999999,0.6243,0.6409999999999999,0.55,0.4283
slv,est,51.73,20,10,0.11439482,23460,1898,12.360379346680716,0.221928097,0.321766562,0.0962750981322369,1.0,0.4322,0.6644,0.0002,0.669,0.0785
slv,pol,58.75,7,23,0.179935248,22646,1898,11.931506849315069,0.223329008,0.321766562,0.0935922325409781,0.5,0.3987,0.5124,0.6162,0.5281,0.0341
slv,nld,52.57,18,12,0.149925286,19452,1898,10.24868282402529,0.133302703,0.321766562,0.3430633614308395,0.9,0.5047,0.4804,0.0002,0.4622,0.0477
slv,por,52.93,17,13,0.137223975,19763,1898,10.412539515279242,0.095460698,0.321766562,0.4946634185691856,0.9333,0.4421,0.3827,0.0002,0.3356,0.0789
slv,lat,41.17,24,6,0.074298522,17140,1898,9.030558482613277,0.158874645,0.321766562,0.256281494724265,0.8333,0.5959,0.7495,0.0002,0.669,0.0259
slv,fra,54.02,15,15,0.147766894,16032,1898,8.446786090621707,0.118520741,0.321766562,0.398989465324629,0.9375,0.5798,0.5521,0.5456,0.4688,0.0492
slv,deu,55.1,12,18,0.132741159,14613,1898,7.6991570073761855,0.187631727,0.321766562,0.1737806184039699,0.8571,0.5475,0.5203,0.5456,0.4255,0.0159
slv,hin,30.78,27,3,0.07807571,14963,1898,7.883561643835616,0.060393443,0.321766562,0.6598420983791251,0.875,0.5732,0.5453,0.5922,0.4816,0.2962
slv,cat,53.03,16,14,0.1412087,14832,1898,7.8145416227608,0.074013319,0.321766562,0.5928664513092208,0.9091,0.49,0.4496,0.6162,0.3295,0.0514
slv,ita,55.92,9,21,0.1763655989999999,13685,1898,7.210221285563751,0.102554534,0.321766562,0.4641377999779357,0.9,0.4537,0.4421,0.0002,0.4312,0.0197
slv,eng,55.85,10,20,0.148431014,14545,1898,7.663329820864067,0.0961556319999999,0.321766562,0.4916300846559093,0.9,0.5616,0.5346,0.5687,0.4546,0.0678
slv,fin,47.84,22,8,0.128507388,13581,1898,7.1554267650158065,0.302519355,0.321766562,0.0035781093907703,1.0,0.5018,0.5172,0.5687,0.4533,0.1079
slv,bul,62.25,4,26,0.083388677,10022,1898,5.280295047418335,0.201446082,0.321766562,0.1398290126977033,0.4286,0.4537,0.4758,0.6162,0.4225,0.0435
slv,slk,63.35,3,27,0.235555371,9543,1898,5.027924130663857,0.261917468,0.321766562,0.0345965936319616,0.5,0.6409999999999999,0.6771,0.0002,0.669,0.0197
slv,ron,55.03,13,17,0.1264320109999999,8795,1898,4.633825079030559,0.167303215,0.321766562,0.2304459404081643,0.8889,0.4537,0.4592,0.6409999999999999,0.3931,0.0362
slv,hrv,65.51,2,28,0.374647186,7832,1898,4.1264488935721815,0.216688845,0.321766562,0.1066447391729252,0.375,0.7532,0.4931,0.0002,0.3141,0.0099
slv,ara,33.07,26,4,0.046280923,6984,1898,3.679662802950474,0.1033986809999999,0.321766562,0.4605700563873497,1.0,0.6409999999999999,0.6771,0.0002,0.669,1.0
slv,lav,52.31,19,11,0.126348996,6475,1898,3.4114857744994733,0.268650981,0.321766562,0.0272497205112233,0.5,0.593,0.7842,0.5922,0.669,0.0672
slv,heb,30.12,28,2,0.0811887759999999,5725,1898,3.0163329820864067,0.117344567,0.321766562,0.4036206935260771,1.0,0.5138,0.5504,0.0002,0.5720000000000001,0.1209
slv,ukr,61.72,5,25,0.087290387,5090,1898,2.6817702845100104,0.31926283,0.321766562,6.054717151393151e-05,0.5,0.3467,0.3807,0.0002,0.4039999999999999,0.0378
slv,ind,42.99,23,7,0.098414411,5036,1898,2.6533192834562698,0.197096308,0.321766562,0.1501218363367819,1.0,0.5816,0.5482,0.5687,0.4413,0.5483
slv,dan,50.87,21,9,0.111157231,4947,1898,2.6064278187565857,0.203165045,0.321766562,0.1358622077663447,0.8571,0.5558,0.7273,0.0002,0.669,0.0515
slv,swe,55.79,11,19,0.0981653659999999,4807,1898,2.5326659641728133,0.193727962,0.321766562,0.1583434172291881,0.8571,0.5555,0.5296,0.0002,0.5107,0.0757
slv,zho,35.54,25,5,0.077951187,4497,1898,2.369336143308746,0.178585916,0.321766562,0.1980098590638468,1.0,0.6409999999999999,0.6771,0.0002,0.669,1.0
slk,ces,87.98,1,29,0.485108996,114304,1061,107.73232799245994,0.091965586,0.464307645,0.6430911350608838,0.2857,0.6555,0.6878,0.0002,0.6784,0.0153
slk,rus,73.86,4,26,0.15950261,55398,1061,52.21300659754948,0.123916395,0.464307645,0.5374587111246487,0.4,0.5654,0.6364,0.6162,0.688,0.1843
slk,nor,57.41,19,11,0.196806877,34170,1061,32.205466540999055,0.106159434,0.464307645,0.5949958042115601,0.8333,0.718,0.838,0.0002,0.0,0.0696
slk,spa,61.35,10,20,0.2200644769999999,31546,1061,29.732327992459943,0.0791871859999999,0.464307645,0.6879890276670428,0.9231,0.5588,0.629,0.5922,0.6832,0.0904
slk,kor,19.86,29,1,0.15128953,30426,1061,28.676720075400567,0.294432976,0.464307645,0.1338583840773104,1.0,0.5654,0.6315,0.6409999999999999,0.6737,0.4085
slk,est,57.16,20,10,0.189361375,23460,1061,22.111215834118756,0.221928097,0.464307645,0.2725086381689973,1.0,0.6555,0.8043,0.0002,0.0,0.0625
slk,pol,73.28,5,25,0.257291986,22646,1061,21.344015080113103,0.223329008,0.464307645,0.2693676380455534,0.3333,0.599,0.6339,0.6162,0.6597,0.0183
slk,nld,60.48,12,18,0.195809027,19452,1061,18.333647502356268,0.133302703,0.464307645,0.5082264771877633,0.9,0.6338,0.6389,0.0002,0.6068,0.0525
slk,por,59.71,14,16,0.2093951489999999,19763,1061,18.626767200754006,0.095460698,0.464307645,0.6310746238240643,0.9333,0.6128,0.6463,0.0002,0.6328,0.0963
slk,lat,45.06,24,6,0.035769113,17140,1061,16.154571159283694,0.158874645,0.464307645,0.4327332302949891,0.8333,0.6555,0.8043,0.0002,0.0,0.0444
slk,fra,59.62,16,14,0.232038686,16032,1061,15.110273327049953,0.118520741,0.464307645,0.5546326261838536,0.9375,0.5721,0.5862,0.5456,0.6025,0.062
slk,deu,59.76,13,17,0.1858305189999999,14613,1061,13.772855796418472,0.187631727,0.464307645,0.3550839563029296,0.8571,0.5788,0.5956,0.5456,0.6153,0.0232
slk,hin,31.58,28,2,0.136321768,14963,1061,14.10273327049953,0.060393443,0.464307645,0.7567746539887527,0.875,0.5788,0.5563,0.5922,0.5363,0.2819
slk,cat,60.8,11,19,0.198111759,14832,1061,13.979264844486334,0.074013319,0.464307645,0.7065986546867244,0.9091,0.6629,0.6488,0.6162,0.6461,0.0705
slk,ita,64.53,9,21,0.207936752,13685,1061,12.898209236569274,0.102554534,0.464307645,0.6070338093364069,0.9,0.6059,0.6667,0.0002,0.6737,0.0387
slk,eng,57.99,17,13,0.208857845,14545,1061,13.708765315739868,0.0961556319999999,0.464307645,0.6286988846101719,0.9,0.5654,0.5839,0.5687,0.5983,0.0735
slk,fin,52.6,22,8,0.166487565,13581,1061,12.80018850141376,0.302519355,0.464307645,0.1214178394249579,1.0,0.5721,0.6145,0.5687,0.6506,0.0923
slk,bul,72.25,7,23,0.15059871,10022,1061,9.445805843543829,0.201446082,0.464307645,0.3205106779176552,0.5714,0.6059,0.6266,0.6162,0.6416,0.0376
slk,slv,74.57,2,28,0.295210316,9290,1061,8.755890669180019,0.237767323,0.464307645,0.2380561238137825,0.5,0.6409999999999999,0.6771,0.0002,0.669,0.0197
slk,ron,65.3,8,22,0.209548664,8795,1061,8.289349670122526,0.167303215,0.464307645,0.4091797994659021,0.8889,0.6059,0.6364,0.6409999999999999,0.6552,0.0237
slk,hrv,74.5,3,27,0.29474977,7832,1061,7.381715362865221,0.216688845,0.464307645,0.2844170058279311,0.625,0.8705,0.7551,0.0002,0.6832,0.02
slk,ara,40.38,25,5,0.119972367,6984,1061,6.582469368520264,0.1033986809999999,0.464307645,0.6042041009885217,1.0,0.0002,0.0,0.0002,0.0,1.0
slk,lav,55.18,21,9,0.163340497,6475,1061,6.102733270499529,0.268650981,0.464307645,0.1775732812282368,0.5,0.6338,0.7583,0.5922,0.0,0.0496
slk,heb,37.86,27,3,0.146146761,5725,1061,5.395852968897267,0.117344567,0.464307645,0.5584121442787517,1.0,0.5391,0.6564,0.0002,0.7028,0.1186
slk,ukr,73.02,6,24,0.152978201,5090,1061,4.797360980207351,0.31926283,0.464307645,0.0975871753980592,0.5,0.6059,0.6667,0.0002,0.6737,0.0208
slk,ind,48.92,23,7,0.177540682,5036,1061,4.746465598491989,0.197096308,0.464307645,0.3312059201552811,1.0,0.6197,0.6413,0.5687,0.669,0.5339
slk,dan,59.64,15,15,0.157813939,4947,1061,4.6625824693685205,0.203165045,0.464307645,0.3163324743365296,0.8571,0.6629,0.8082,0.0002,0.0,0.0477
slk,swe,57.6,18,12,0.152210623,4807,1061,4.530631479736098,0.193727962,0.464307645,0.3396086146419917,0.8571,0.6409999999999999,0.6463,0.0002,0.6153,0.0627
slk,zho,40.19,26,4,0.152978201,4497,1061,4.238454288407163,0.178585916,0.464307645,0.3786821811808367,1.0,0.0002,0.0,0.0002,0.0,1.0
ron,ces,58.58,7,23,0.22941681,114304,729,156.79561042524006,0.091965586,0.352548395,0.5463287292486004,0.8571,0.5507,0.526,0.6409999999999999,0.4494,0.0389
ron,rus,54.06,13,17,0.144327371,55398,729,75.9917695473251,0.123916395,0.352548395,0.4205683117715694,0.8,0.4839,0.4394,0.2163,0.4279,0.1729
ron,nor,51.19,17,13,0.2343788289999999,34170,729,46.8724279835391,0.106159434,0.352548395,0.4884330113714571,0.8333,0.6104,0.764,0.6409999999999999,0.6552,0.0888
ron,spa,61.47,3,27,0.302621906,31546,729,43.27297668038409,0.0791871859999999,0.352548395,0.601223973302968,0.5385,0.4667,0.4864,0.4278,0.5114,0.1069
ron,kor,12.72,29,1,0.138875276,30426,729,41.73662551440329,0.294432976,0.352548395,0.0271734801605527,1.0,0.6654,0.6127,0.5702,0.5696,0.3995
ron,est,38.29,25,5,0.163991669,23460,729,32.181069958847736,0.221928097,0.352548395,0.1372725991357709,1.0,0.5215,0.7167,0.6409999999999999,0.6552,0.0732
ron,pol,52.61,15,15,0.16503308,22646,729,31.064471879286693,0.223329008,0.352548395,0.1343438744842952,0.8333,0.4032,0.432,0.2163,0.4856,0.0365
ron,nld,50.09,18,12,0.216981132,19452,729,26.68312757201646,0.133302703,0.352548395,0.3867449517171671,0.9,0.5525,0.5354,0.6409999999999999,0.4679,0.0761
ron,por,60.74,4,26,0.269970595,19763,729,27.10973936899863,0.095460698,0.352548395,0.5317715565113051,0.6,0.3757,0.4448,0.6409999999999999,0.4225,0.115
ron,lat,42.37,24,6,0.0962386669999999,17140,729,23.511659807956104,0.158874645,0.352548395,0.3017894402637757,0.1667,0.5787,0.7467,0.6409999999999999,0.6552,0.0531
ron,fra,62.13,2,28,0.284489096,16032,729,21.991769547325102,0.118520741,0.352548395,0.4406531453458268,0.625,0.5259,0.4671,0.3918,0.4336,0.0841
ron,deu,48.95,20,10,0.174589561,14613,729,20.045267489711936,0.187631727,0.352548395,0.2188223207109912,0.8571,0.5426,0.4842,0.3918,0.4541,0.0458
ron,hin,22.07,28,2,0.1234991419999999,14963,729,20.525377229080934,0.060393443,0.352548395,0.6867347439468384,0.875,0.6121,0.524,0.2952,0.489,0.2602
ron,cat,59.34,6,24,0.29980397,14832,729,20.34567901234568,0.074013319,0.352548395,0.6241979008696219,0.4545,0.478,0.4013,0.2163,0.3681,0.0864
ron,ita,63.47,1,29,0.263722127,13685,729,18.77229080932785,0.102554534,0.352548395,0.5028300271922674,0.4,0.4224,0.4419,0.6409999999999999,0.3812,0.0493
ron,eng,54.57,12,18,0.201298701,14545,729,19.9519890260631,0.0961556319999999,0.352548395,0.5289005776281959,0.9,0.5335,0.5001,0.3498,0.4997,0.0972
ron,fin,35.29,26,4,0.168034795,13581,729,18.62962962962963,0.302519355,0.352548395,0.0201375603505539,1.0,0.501,0.4768,0.3498,0.4795,0.1021
ron,bul,59.41,5,25,0.136608674,10022,729,13.747599451303156,0.201446082,0.352548395,0.1836981323963765,0.8571,0.4528,0.4571,0.2163,0.4946,0.0171
ron,slv,58.35,8,22,0.180225435,9290,729,12.743484224965709,0.237767323,0.352548395,0.1059993175888018,0.8333,0.4537,0.4592,0.6409999999999999,0.3931,0.0362
ron,slk,56.84,10,20,0.1617863269999999,9543,729,13.090534979423868,0.261917468,0.352548395,0.0660868969565487,0.8333,0.6059,0.6364,0.6409999999999999,0.6552,0.0237
ron,hrv,56.97,9,21,0.195724087,7832,729,10.743484224965709,0.216688845,0.352548395,0.1485056099266752,0.875,0.7736,0.5982,0.6409999999999999,0.439,0.0294
ron,ara,46.58,21,9,0.086927224,6984,729,9.580246913580249,0.1033986809999999,0.352548395,0.4994399773546525,1.0,0.6059,0.6364,0.6409999999999999,0.6552,1.0
ron,lav,44.95,22,8,0.154680225,6475,729,8.882030178326474,0.268650981,0.352548395,0.0566317087125493,0.75,0.6047,0.6979,0.2952,0.6552,0.0579999999999999
ron,heb,43.87,23,7,0.133116883,5725,729,7.8532235939643344,0.117344567,0.352548395,0.4450935365481518,1.0,0.4665,0.5419,0.6409999999999999,0.5456,0.0967
ron,ukr,56.74,11,19,0.138875276,5090,729,6.982167352537723,0.31926283,0.352548395,0.0089140359795033,0.8333,0.4528,0.4419,0.6409999999999999,0.3519,0.0099
ron,ind,52.0,16,14,0.166074492,5036,729,6.908093278463649,0.197096308,0.352548395,0.1944265770050751,1.0,0.5699,0.4659,0.3498,0.3931,0.5123
ron,dan,52.62,14,16,0.190762068,4947,729,6.7860082304526745,0.203165045,0.352548395,0.1795423499867508,0.8571,0.5096,0.7106,0.6409999999999999,0.6552,0.0702
ron,swe,49.01,19,11,0.184391081,4807,729,6.593964334705076,0.193727962,0.352548395,0.2029435568699906,0.8571,0.4848,0.5561,0.6409999999999999,0.551,0.0778
ron,zho,27.94,27,3,0.137711345,4497,729,6.1687242798353905,0.178585916,0.352548395,0.2434858300033944,1.0,0.6059,0.6364,0.6409999999999999,0.6552,1.0
hrv,ces,70.42,2,28,0.330845347,114304,1057,108.14001892147589,0.091965586,0.350038386,0.5435670493352902,0.5714,0.7434,0.5088,0.0002,0.3539,0.0267
hrv,rus,66.71,4,26,0.1290625269999999,55398,1057,52.41059602649007,0.123916395,0.350038386,0.4173056417375989,0.4,0.7925,0.6252,0.6162,0.4214,0.2005
hrv,nor,54.77,15,15,0.201526913,34170,1057,32.327341532639544,0.106159434,0.350038386,0.4854195852409835,0.8333,0.6875,0.9047,0.0002,0.6832,0.0853
hrv,spa,56.84,11,19,0.1960675589999999,31546,1057,29.84484389782403,0.0791871859999999,0.350038386,0.5987288464928247,0.9231,0.7952,0.6326,0.5922,0.4327,0.0776
hrv,kor,17.44,29,1,0.12599164,30426,1057,28.785241248817407,0.294432976,0.350038386,0.0252349674731572,1.0,0.8976,0.7058,0.6409999999999999,0.5505,0.4261
hrv,est,49.07,21,9,0.155250363,23460,1057,22.19489120151372,0.221928097,0.350038386,0.13394813662916,1.0,0.7434,0.9208,0.0002,0.6832,0.0822
hrv,pol,59.72,7,23,0.216923996,22646,1057,21.424787133396404,0.223329008,0.350038386,0.1310346559400591,0.5,0.7771,0.6144,0.6162,0.4554,0.0375
hrv,nld,57.21,10,20,0.176192101,19452,1057,18.403027436140015,0.133302703,0.350038386,0.3833800344683232,0.9,0.7578,0.5673,0.0002,0.4766,0.0574
hrv,por,55.4,14,16,0.170647445,19763,1057,18.69725638599811,0.095460698,0.350038386,0.5289435561542235,0.9333,0.7699,0.5274,0.0002,0.3806,0.0861
hrv,lat,39.76,23,7,0.032244306,17140,1057,16.21570482497635,0.158874645,0.350038386,0.2982494809016099,0.8333,0.8099,0.9407,0.0002,0.6832,0.0254
hrv,fra,56.06,12,18,0.17329182,16032,1057,15.167455061494795,0.118520741,0.350038386,0.4374584873853859,0.9375,0.7896,0.623,0.5456,0.483,0.0586
hrv,deu,55.82,13,17,0.150771987,14613,1057,13.824976348155156,0.187631727,0.350038386,0.215266435250465,0.8571,0.7867,0.6387,0.5456,0.5062,0.0253
hrv,hin,27.55,28,2,0.106073531,14963,1057,14.156102175969725,0.060393443,0.350038386,0.6847003588652635,0.875,0.8949,0.6472,0.5922,0.5263,0.2881
hrv,cat,54.53,16,14,0.192911371,14832,1057,14.032166508987702,0.074013319,0.350038386,0.6218214549326658,0.9091,0.738,0.5391,0.6162,0.3776,0.057
hrv,ita,58.39,8,22,0.219696323,13685,1057,12.947019867549669,0.102554534,0.350038386,0.4998761183095817,0.9,0.7736,0.5749,0.0002,0.4263,0.0205
hrv,eng,52.29,18,12,0.165358697,14545,1057,13.760643330179754,0.0961556319999999,0.350038386,0.5260597279459718,0.9,0.7925,0.6368,0.5687,0.5093,0.0777
hrv,fin,46.69,22,8,0.154738548,13581,1057,12.848628192999056,0.302519355,0.350038386,0.0184290864227427,1.0,0.7896,0.6212,0.5687,0.4479999999999999,0.1119
hrv,bul,63.85,5,25,0.125778384,10022,1057,9.48155156102176,0.201446082,0.350038386,0.1802026976324614,0.4286,0.7736,0.5956,0.6162,0.4403,0.0342
hrv,slv,70.94,1,29,0.3753731979999999,9290,1057,8.789025543992432,0.237767323,0.350038386,0.102873691419624,0.1667,0.7532,0.4931,0.0002,0.3141,0.0099
hrv,slk,62.9,6,24,0.2100998039999999,9543,1057,9.028382213812677,0.261917468,0.350038386,0.0633762707159947,0.5,0.8705,0.7551,0.0002,0.6832,0.02
hrv,ron,57.69,9,21,0.1750405189999999,8795,1057,8.320719016083254,0.167303215,0.350038386,0.2725291380113261,0.8889,0.7736,0.5982,0.6409999999999999,0.439,0.0294
hrv,ara,35.54,25,5,0.079117973,6984,1057,6.607379375591296,0.1033986809999999,0.350038386,0.4964718616549075,1.0,0.8705,0.7551,0.0002,0.6832,1.0
hrv,lav,50.7,20,10,0.145355284,6475,1057,6.125827814569536,0.268650981,0.350038386,0.0540608733591575,0.5,0.7578,0.9354,0.5922,0.6832,0.0696
hrv,heb,30.54,27,3,0.123645824,5725,1057,5.416272469252601,0.117344567,0.350038386,0.4419145993141529,1.0,0.8027,0.7112,0.0002,0.5988,0.1111
hrv,ukr,66.8,3,27,0.122025079,5090,1057,4.815515610217597,0.31926283,0.350038386,0.0077300173763768,0.5,0.7736,0.5749,0.0002,0.4263,0.0332
hrv,ind,38.66,24,6,0.14091956,5036,1057,4.764427625354777,0.197096308,0.350038386,0.1909073405978421,1.0,0.7661,0.5784,0.5687,0.3797,0.5402
hrv,dan,54.31,17,13,0.1726094,4947,1057,4.680227057710502,0.203165045,0.350038386,0.1760575292739679,0.8571,0.738,0.9193,0.0002,0.6832,0.0599
hrv,swe,52.21,19,11,0.1454405869999999,4807,1057,4.547776726584674,0.193727962,0.350038386,0.1994088995936318,0.8571,0.7532,0.6281,0.0002,0.5660000000000001,0.0811
hrv,zho,33.22,26,4,0.110978418,4497,1057,4.2544938505203405,0.178585916,0.350038386,0.2399143066954041,1.0,0.8705,0.7551,0.0002,0.6832,1.0
ara,ces,49.71,1,29,0.057564393,114304,680,168.09411764705882,0.091965586,0.231955845,0.3642377820170319,1.0,0.6555,0.6878,0.0002,0.6784,1.0
ara,rus,41.73,4,26,0.055972262,55398,680,81.46764705882353,0.123916395,0.231955845,0.2169472192813832,1.0,0.5654,0.6364,0.6162,0.688,1.0
ara,nor,29.86,20,10,0.067187942,34170,680,50.25,0.106159434,0.231955845,0.2941208823601394,1.0,0.718,0.838,0.0002,0.0,1.0
ara,spa,37.66,8,22,0.068497028,31546,680,46.391176470588235,0.0791871859999999,0.231955845,0.4337683809981438,1.0,0.5588,0.629,0.5922,0.6832,1.0
ara,kor,6.62,29,1,0.049391452,30426,680,44.74411764705882,0.294432976,0.231955845,0.0725490141004371,1.0,0.5654,0.6315,0.6409999999999999,0.6737,1.0
ara,est,21.66,26,4,0.053743278,23460,680,34.5,0.221928097,0.231955845,0.0018689435395625,1.0,0.6555,0.8043,0.0002,0.0,1.0
ara,pol,34.65,15,15,0.0413246529999999,22646,680,33.30294117647059,0.223329008,0.231955845,0.0013832240879942,1.0,0.599,0.6339,0.6162,0.6597,1.0
ara,nld,30.07,18,12,0.065666572,19452,680,28.605882352941176,0.133302703,0.231955845,0.1808886018319599,1.0,0.6338,0.6389,0.0002,0.6068,1.0
ara,por,37.24,10,20,0.068673932,19763,680,29.063235294117646,0.095460698,0.231955845,0.3462771064410333,1.0,0.6128,0.6463,0.0002,0.6328,1.0
