,Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
266,lat,est,32.05,22,8,0.07969626,23460,1260,18.61904761904762,0.221928097,0.365410546,0.1541826149229524,0.9766,0.2841,0.4997,1.0848,0.9932,0.1043,0.4197,0.11087341202486553
267,lat,pol,37.2,4,26,0.016251508,22646,1260,17.97301587301587,0.223329008,0.365410546,0.1511865458071628,0.8718,0.3268,0.3854,0.5187,0.7345,0.0599,0.2612,0.07191661438444301
268,lat,nld,33.02,21,9,0.0630189479999999,19452,1260,15.438095238095238,0.133302703,0.365410546,0.4034757865024531,0.9047,0.3281,0.3978,0.5549,0.7895,0.0627,0.3377,0.0700370564230195
269,lat,por,36.86,5,25,0.088638138,19763,1260,15.684920634920635,0.095460698,0.365410546,0.5457629129513049,0.529,0.3524,0.4063,0.5307,0.7772,0.0686,0.3764,0.4196938271367123
270,lat,fra,35.25,14,16,0.167340856,16032,1260,12.723809523809525,0.118520741,0.365410546,0.4565035496683721,0.5533,0.4094,0.4504,0.5931,0.7914,0.0532,0.3602,0.1271025362983467
271,lat,deu,35.55,10,20,0.0549286779999999,14613,1260,11.597619047619048,0.187631727,0.365410546,0.2366997935652907,0.8831,0.5694,0.6358,0.6126,0.7856,0.0375,0.3981,0.07217991081728824
272,lat,hin,23.4,27,3,0.0,14963,1260,11.875396825396823,0.060393443,0.365410546,0.696764843310528,0.8919,0.3825,0.4522,0.5931,0.8367,0.3061,0.3964,0.3248628363089135
273,lat,cat,35.35,13,17,0.084380101,14832,1260,11.771428571428572,0.074013319,0.365410546,0.6359290649724375,0.5,0.2845,0.3531,0.552,0.7296,0.0374,0.3922,0.07763357203690746
274,lat,ita,37.74,3,27,0.143070045,13685,1260,10.86111111111111,0.102554534,0.365410546,0.5174562950757358,0.4646,0.3331,0.3877,0.5619,0.7394,0.0064,0.4314,0.0331440807339103
275,lat,eng,34.38,18,12,0.057696402,14545,1260,11.543650793650794,0.0961556319999999,0.365410546,0.5429566063049449,0.9047,0.4165,0.4651,0.552,0.8286,0.0794,0.3801,0.3041310129810854
276,lat,fin,30.86,24,6,0.031154638,13581,1260,10.778571428571428,0.302519355,0.365410546,0.0296222118806252,1.0,0.4177,0.4442,0.6188,0.7541,0.1336,0.4084,0.13429352780655882
277,lat,bul,36.48,6,24,0.000141935,10022,1260,7.953968253968254,0.201446082,0.365410546,0.2013433604770541,0.8831,0.5766,0.6405,0.5853,0.7988,0.0521,0.358,0.06043965668715304
278,lat,slv,39.77,1,29,0.074089845,9290,1260,7.373015873015873,0.237767323,0.365410546,0.1220206597337923,0.8718,0.3316,0.3848,0.5931,0.7426,0.0259,0.3607,0.030232349322580444
279,lat,slk,35.43,12,18,0.015541835,9543,1260,7.5738095238095235,0.261917468,0.365410546,0.0802158985385471,0.8718,0.6056,0.7179,1.0848,0.9932,0.0444,0.4404,0.04913913746286931
280,lat,ron,35.03,16,14,0.070470513,8795,1260,6.98015873015873,0.167303215,0.365410546,0.2939266328444695,0.4196,0.5539,0.6104,0.4667,0.6806,0.0531,0.3636,0.06297309089741053
281,lat,hrv,39.27,2,28,0.034348165,7832,1260,6.215873015873016,0.216688845,0.365410546,0.1656481285027413,0.8919,0.5724,0.625,0.5931,0.6871,0.0254,0.4436,0.03939996775834172
282,lat,ara,27.11,26,4,0.0,6984,1260,5.542857142857143,0.1033986809999999,0.365410546,0.5141380693901703,1.0,0.4031,0.5618,1.0848,0.9932,1.0,0.363,0.14850742358296626
283,lat,lav,33.89,19,11,0.019445036,6475,1260,5.138888888888889,0.268650981,0.365410546,0.0701173767880474,0.8337,0.3773,0.5181,0.6659,0.9932,0.093,0.3813,0.10048714616621551
284,lat,heb,27.85,25,5,0.0,5725,1260,4.5436507936507935,0.117344567,0.365410546,0.4608634425992694,1.0,0.416,0.4554,0.6244,0.7492,0.1167,0.3268,0.13133303114843703
285,lat,ukr,35.91,8,22,0.000709673,5090,1260,4.03968253968254,0.31926283,0.365410546,0.0159491766426913,0.8718,0.3725,0.4143,0.5619,0.7248,0.0583,0.3491,0.09325199919585055
286,lat,ind,31.68,23,7,0.018948265,5036,1260,3.996825396825397,0.197096308,0.365410546,0.2121678405143764,1.0,0.5315,0.5552,0.5996,0.6689,0.5572,0.4087,0.5693286389556531
287,lat,dan,33.38,20,10,0.058051238,4947,1260,3.926190476190476,0.203165045,0.365410546,0.1971438216785718,0.8831,0.3686,0.5426,1.0848,0.9932,0.0729,0.3567,0.08195624179773633
288,lat,swe,35.14,15,15,0.026328862,4807,1260,3.815079365079365,0.193727962,0.365410546,0.2207447218101908,0.8831,0.372,0.4445,0.5739,0.8345,0.1009,0.3809,0.11979789536457774
289,lat,zho,22.15,28,2,0.000496771,4497,1260,3.5690476190476192,0.178585916,0.365410546,0.2614003153522926,1.0,0.4154,0.4743,0.6976,0.8066,1.0,0.2037,0.37818131686020034
290,fra,ces,58.03,20,10,0.219161677,114304,416,274.7692307692308,0.091965586,0.327345309,0.5170420341275426,0.9248,0.323,0.3526,0.7028,0.4471,0.0489,0.2384,0.13357684193863695
291,fra,rus,66.57,11,19,0.135329341,55398,416,133.16826923076923,0.123916395,0.327345309,0.3862007545127091,0.9078,0.3041,0.3333,0.369,0.4879,0.2382,0.3879,0.2862563817994046
292,fra,nor,70.27,7,23,0.29510978,34170,416,82.13942307692308,0.106159434,0.327345309,0.4565649155254536,0.9176,0.5235,0.583,0.4717,0.5258,0.0715,0.4531,0.16382320621292715
293,fra,spa,80.06,1,29,0.407285429,31546,416,75.83173076923077,0.0791871859999999,0.327345309,0.5747046986611308,0.4601,0.4831,0.5673,0.5741,0.549,0.0438,0.0086,0.34841001861263443
294,fra,kor,23.55,29,1,0.129041916,30426,416,73.13942307692308,0.294432976,0.327345309,0.0101089277734307,1.0,0.3662,0.3843,0.4336,0.4558,0.4552,0.3889,0.48133897955177607
295,fra,est,48.0,24,6,0.184131737,23460,416,56.39423076923077,0.221928097,0.327345309,0.103707653715599,0.9638,0.4136,0.6471,1.2677,1.3331,0.093,0.5119,0.175095034942357
296,fra,pol,55.9,22,8,0.135329341,22646,416,54.4375,0.223329008,0.327345309,0.1009695841396783,0.9176,0.3389,0.3684,0.4196,0.4972,0.063,0.4793,0.14194948840297142
297,fra,nld,66.58,10,20,0.275449102,19452,416,46.75961538461539,0.133302703,0.327345309,0.3513839769224987,0.9386,0.2978,0.3175,0.5956,0.3259,0.0247,0.5065,0.1204522012700218
298,fra,por,80.01,2,28,0.29261477,19763,416,47.50721153846154,0.095460698,0.327345309,0.5018011034868977,0.427,0.2848,0.3131,0.6486,0.3761,0.0411,0.3832,0.36684852015040337
299,fra,lat,47.64,25,5,0.136726547,17140,416,41.20192307692308,0.158874645,0.327345309,0.2648721713539992,0.5533,0.4094,0.4504,0.5931,0.7914,0.0532,0.3602,0.12710253629834578
300,fra,deu,65.88,15,15,0.204091816,14613,416,35.12740384615385,0.187631727,0.327345309,0.1821650306778041,0.9248,0.4887,0.5435,0.2048,0.3709,0.0388,0.1488,0.11407102505941952
301,fra,hin,33.18,28,2,0.109381238,14963,416,35.96875,0.060393443,0.327345309,0.6650490516784698,0.9304,0.3376,0.3547,0.2022,0.4438,0.3439,0.2383,0.3797807941082456
302,fra,cat,76.2,4,26,0.40259481,14832,416,35.65384615384615,0.074013319,0.327345309,0.5989186347827036,0.3862,0.3337,0.3381,0.4511,0.3898,0.0343,0.392,0.12316144604567482
303,fra,ita,78.64,3,27,0.320858283,13685,416,32.89663461538461,0.102554534,0.327345309,0.4715684333817519,0.5295,0.3076,0.3369,0.6755,0.4158,0.0497,0.1323,0.11166541572425934
304,fra,eng,72.79,5,25,0.200598802,14545,416,34.96394230769231,0.0961556319999999,0.327345309,0.4987979191890204,0.9386,0.2403,0.2914,0.3312,0.454,0.0297,0.1242,0.23418859156199992
305,fra,fin,36.21,27,3,0.176646707,13581,416,32.64663461538461,0.302519355,0.327345309,0.0057517453406776,1.0,0.298,0.3113,0.3333,0.3803,0.1165,0.5176,0.19553531327670826
306,fra,bul,67.5,9,21,0.126946108,10022,416,24.09134615384616,0.201446082,0.327345309,0.1479223793516128,0.9248,0.5089,0.5703,0.4821,0.4554,0.0927,0.3013,0.14918266036632943
307,fra,slv,66.08,13,17,0.188722555,9290,416,22.33173076923077,0.237767323,0.327345309,0.0748842258490774,0.9176,0.3453,0.3728,0.7028,0.445,0.0492,0.1227,0.1264263656641292
308,fra,slk,61.13,18,12,0.135329341,9543,416,22.939903846153847,0.261917468,0.327345309,0.039949646050096,0.9176,0.6489,0.813,1.2677,1.3331,0.062,0.1518,0.13744142759218314
309,fra,ron,71.01,6,24,0.302894212,8795,416,21.141826923076923,0.167303215,0.327345309,0.2390320889081962,0.5804,0.5257,0.5786,0.5195,0.4122,0.0841,0.1263,0.15020650237066685
310,fra,hrv,66.05,14,16,0.168662675,7832,416,18.82692307692308,0.216688845,0.327345309,0.114272395942994,0.9304,0.6307,0.6575,0.7028,0.4579,0.0586,0.4813,0.12086182125208292
311,fra,ara,49.79,23,7,0.090319361,6984,416,16.78846153846154,0.1033986809999999,0.327345309,0.4680333626468142,1.0,0.3999,0.645,1.2677,1.3331,1.0,0.1254,0.22457043861804205
312,fra,lav,60.06,19,11,0.15489022,6475,416,15.564903846153848,0.268650981,0.327345309,0.0321499295813702,0.8934,0.3058,0.5613,0.4008,1.3331,0.0895,0.5218,0.16870024063413264
313,fra,heb,56.62,21,9,0.119860279,5725,416,13.76201923076923,0.117344567,0.327345309,0.4115564525532801,1.0,0.3413,0.3835,0.6183,0.5737,0.1678,0.3249,0.1795779565523241
314,fra,ukr,64.3,17,13,0.133632735,5090,416,12.235576923076923,0.31926283,0.327345309,0.0006096448738773,0.9176,0.3631,0.3876,0.6755,0.4362,0.0828,0.3275,0.170929589436329
315,fra,ind,64.34,16,14,0.160279441,5036,416,12.10576923076923,0.197096308,0.327345309,0.1583202834011268,1.0,0.4089,0.4451,0.3312,0.445,0.5959,0.5126,0.6015215121405086
316,fra,dan,68.62,8,22,0.245409182,4947,416,11.891826923076923,0.203165045,0.327345309,0.1439106431996659,0.9248,0.2609,0.5919,1.2677,1.3331,0.0458,0.093,0.14558266519243446
317,fra,swe,66.32,12,18,0.2004990019999999,4807,416,11.555288461538462,0.193727962,0.327345309,0.1666147499361399,0.9248,0.2569,0.3185,0.6486,0.462,0.0823,0.3923,0.18017107093044873
318,fra,zho,42.02,26,4,0.12245509,4497,416,10.810096153846152,0.178585916,0.327345309,0.2065173539088617,1.0,0.3404,0.3745,0.293,0.5449,1.0,0.4726,0.42930324662162755
319,deu,ces,59.93,11,19,0.188386471,114304,977,116.99488229273284,0.091965586,0.329130804,0.5192361636628795,0.8934,0.4885,0.5687,0.6466,0.4475,0.0117,0.11,0.04029311960487937
320,deu,rus,63.85,5,25,0.137653049,55398,977,56.7021494370522,0.123916395,0.329130804,0.3887573751050374,0.8691,0.4766,0.5715,0.3125,0.4898,0.2039,0.2839,0.2075239833482958
321,deu,nor,63.88,4,26,0.246393502,34170,977,34.974411463664275,0.106159434,0.329130804,0.4589455288647805,0.631,0.2138,0.2348,0.3729,0.4793,0.0636,0.3696,0.06532649286758992
322,deu,spa,60.95,8,22,0.1839616919999999,31546,977,32.28863868986694,0.0791871859999999,0.329130804,0.5766961376328347,0.9248,0.2339,0.2706,0.5996,0.6027,0.0703,0.15,0.40264960955171397
323,deu,kor,26.77,29,1,0.125166687,30426,977,31.14227226202661,0.294432976,0.329130804,0.0111139264499636,1.0,0.5053,0.56,0.4544,0.4944,0.4258,0.4456,0.4110891087031543
324,deu,est,55.58,21,9,0.157352406,23460,977,24.012282497441145,0.221928097,0.329130804,0.1060899983324238,0.9744,0.5445,0.75,1.2237,1.3198,0.0691,0.4632,0.07220355862152537
325,deu,pol,57.46,19,11,0.139410838,22646,977,23.17911975435005,0.223329008,0.329130804,0.1033353747019872,0.8831,0.5563,0.628,0.3729,0.5494,0.0282,0.4394,0.04328808832137367
326,deu,nld,70.1,1,29,0.257546369,19452,977,19.90992835209826,0.133302703,0.329130804,0.3540079079678012,0.5236,0.5077,0.5492,0.5698,0.2945,0.0323,0.4576,0.031629762254650355
327,deu,por,57.98,16,14,0.168505273,19763,977,20.22824974411464,0.095460698,0.329130804,0.5040449289537329,0.9214,0.5358,0.588,0.6271,0.413,0.0745,0.2761,0.426922353919138
328,deu,lat,43.4,24,6,0.049339314,17140,977,17.543500511770727,0.158874645,0.329130804,0.2675892125402461,0.8831,0.5694,0.6358,0.6126,0.7856,0.0375,0.3981,0.0721799108172882
329,deu,fra,59.28,14,16,0.179233847,16032,977,16.409416581371545,0.118520741,0.329130804,0.4094691384834975,0.9248,0.4887,0.5435,0.2048,0.3709,0.0388,0.1488,0.11407102505941995
330,deu,hin,36.94,27,3,0.117468784,14963,977,15.31525076765609,0.060393443,0.329130804,0.6666824685267032,0.9014,0.5147,0.5575,0.293,0.4835,0.3051,0.1018,0.33721172083442674
331,deu,cat,57.9,17,13,0.163171293,14832,977,15.181166837256908,0.074013319,0.329130804,0.6008186269092237,0.9176,0.5523,0.5902,0.4093,0.4469,0.0516,0.2835,0.09224153476452535
332,deu,ita,57.81,18,12,0.176385016,13685,977,14.007164790174002,0.102554534,0.329130804,0.4739055388231058,0.9131,0.5309,0.5899,0.6561,0.4562,0.0311,0.083,0.0576874784382586
333,deu,eng,61.41,7,23,0.2029336889999999,14545,977,14.887410440122824,0.0961556319999999,0.329130804,0.5010513316811404,0.6336,0.5283,0.5629,0.344,0.4164,0.053,0.0335,0.26688981057752803
334,deu,fin,40.89,25,5,0.146017699,13581,977,13.9007164790174,0.302519355,0.329130804,0.0065373236103974,1.0,0.4916,0.54,0.2677,0.3988,0.0976,0.478,0.09427473272133233
335,deu,bul,61.84,6,24,0.131955389,10022,977,10.257932446264071,0.201446082,0.329130804,0.1505014933282085,0.8934,0.2699,0.2699,0.3824,0.49,0.0566,0.1873,0.08418977572975725
336,deu,slv,64.99,3,27,0.1678991389999999,9290,977,9.508700102354146,0.237767323,0.329130804,0.0770563111936706,0.8831,0.5215,0.5825,0.6466,0.4034,0.0159,0.0582,0.04775309522202096
337,deu,slk,59.6,12,18,0.126500182,9543,977,9.767656090071648,0.261917468,0.329130804,0.0417036283089906,0.8831,0.4297,0.5873,1.2237,1.3198,0.0232,0.0863,0.04752844821058137
338,deu,ron,57.35,20,10,0.1518972,8795,977,9.002047082906858,0.167303215,0.329130804,0.2417508814674485,0.9078,0.2473,0.2511,0.4862,0.4308,0.0458,0.0533,0.07221639436509554
339,deu,hrv,60.85,9,21,0.147169354,7832,977,8.016376663254862,0.216688845,0.329130804,0.116713137905519,0.9014,0.3991,0.3725,0.6466,0.4786,0.0253,0.4063,0.05075166455781284
340,deu,ara,28.89,28,2,0.0912837919999999,6984,977,7.148413510747186,0.1033986809999999,0.329130804,0.4703808915107395,1.0,0.5137,0.7392,1.2237,1.3198,1.0,0.0543,0.18173050237289212
341,deu,lav,58.82,15,15,0.14159292,6475,977,6.627430910951894,0.268650981,0.329130804,0.0337663378605706,0.8485,0.468,0.7004,0.3508,1.3198,0.0602,0.5014,0.06510785409971856
342,deu,heb,37.49,26,4,0.124439326,5725,977,5.859774820880245,0.117344567,0.329130804,0.414055355684119,1.0,0.4244,0.5144,0.5945,0.4416,0.1359,0.2262,0.1577159741483204
343,deu,ukr,59.44,13,17,0.130440053,5090,977,5.209825997952917,0.31926283,0.329130804,0.0008989156298112,0.8831,0.4703,0.5362,0.6561,0.4361,0.044,0.2197,0.0850829128301571
344,deu,ind,49.89,22,8,0.157473633,5036,977,5.154554759467758,0.197096308,0.329130804,0.1609302784270628,1.0,0.378,0.4151,0.344,0.4645,0.5571,0.4616,0.5691987443797066
345,deu,dan,60.7,10,20,0.2027518489999999,4947,977,5.06345957011259,0.203165045,0.329130804,0.1464765000665886,0.6667,0.5247,0.736,1.2237,1.3198,0.0361,0.0776,0.04434677115000952
346,deu,swe,65.16,2,28,0.150927385,4807,977,4.920163766632548,0.193727962,0.329130804,0.1692460332376807,0.6667,0.5142,0.5513,0.5879,0.4059,0.0639,0.2861,0.0796494247052157
347,deu,zho,43.79,23,7,0.118741666,4497,977,4.602865916069601,0.178585916,0.329130804,0.2092160336823744,1.0,0.5341,0.5509,0.303,0.5608,1.0,0.4593,0.3634766924187592
348,hin,ces,22.09,15,15,0.0265594129999999,114304,1684,67.87648456057008,0.091965586,0.150578606,0.1515171011878829,0.9014,0.3251,0.3704,0.7028,0.5265,0.2958,0.0281,0.31061980713509163
349,hin,rus,21.79,16,14,0.024160316,55398,1684,32.89667458432304,0.123916395,0.150578606,0.031352038045418,0.879,0.2586,0.334,0.369,0.5737,0.1618,0.1959,0.22681362614811823
350,hin,nor,20.11,21,9,0.025289303,34170,1684,20.290973871733968,0.106159434,0.150578606,0.0870190570639785,0.8919,0.5493,0.579,0.5195,0.4332,0.3173,0.3131,0.3406056665947387
351,hin,spa,18.31,24,6,0.026220717,31546,1684,18.732779097387173,0.0791871859999999,0.150578606,0.2247840522183941,0.9304,0.5405,0.5925,0.5741,0.5652,0.3634,0.2405,0.6996715489411692
352,hin,kor,32.04,3,27,0.018712955,30426,1684,18.06769596199525,0.294432976,0.150578606,0.9126821866265244,1.0,0.2787,0.3481,0.4909,0.5333,0.2488,0.4531,0.24340490361147227
353,hin,est,40.54,1,29,0.023652272,23460,1684,13.931116389548691,0.221928097,0.150578606,0.2245200932488482,0.9724,0.3848,0.6576,1.2677,1.4001,0.2818,0.4156,0.2916732099323399
354,hin,pol,22.84,11,19,0.019757268,22646,1684,13.447743467933492,0.223329008,0.150578606,0.2334233246092798,0.8919,0.3036,0.3605,0.4196,0.5662,0.2847,0.3839,0.3057408886692752
355,hin,nld,23.07,10,20,0.025486876,19452,1684,11.551068883610451,0.133302703,0.150578606,0.0131630026664263,0.9196,0.3565,0.3861,0.631,0.4669,0.3313,0.4001,0.35371223967077836
356,hin,por,17.92,26,4,0.025712673,19763,1684,11.735748218527316,0.095460698,0.150578606,0.1339858409957817,0.9273,0.2852,0.3414,0.6486,0.4576,0.3738,0.1869,0.704325879577643
357,hin,lat,23.93,6,24,0.0,17140,1684,10.178147268408551,0.158874645,0.150578606,0.0030353936794204,0.8919,0.3825,0.4522,0.5931,0.8367,0.3061,0.3964,0.3248628363089135
358,hin,fra,18.79,23,7,0.021112052,16032,1684,9.520190023752969,0.118520741,0.150578606,0.0453255045069052,0.9304,0.3376,0.3547,0.2022,0.4438,0.3439,0.2383,0.37978079410824744
359,hin,deu,26.4,5,25,0.025797347,14613,1684,8.677553444180523,0.187631727,0.150578606,0.0605512404837357,0.9014,0.5147,0.5575,0.293,0.4835,0.3051,0.1018,0.33721172083442724
360,hin,cat,20.22,20,10,0.025430426,14832,1684,8.807600950118765,0.074013319,0.150578606,0.2585456796332916,0.9237,0.3528,0.3725,0.4511,0.4352,0.3433,0.1955,0.39881540801355975
361,hin,ita,18.19,25,5,0.025458651,13685,1684,8.126484560570072,0.102554534,0.150578606,0.101716502432437,0.9196,0.3001,0.3606,0.6755,0.5181,0.3049,0.1676,0.3399647275721831
362,hin,eng,26.5,4,26,0.025599774,14545,1684,8.637173396674584,0.0961556319999999,0.150578606,0.1306285170413278,0.9196,0.3259,0.3549,0.3312,0.4501,0.3511,0.1233,0.34012244312919093
363,hin,fin,37.12,2,28,0.02514818,13581,1684,8.064726840855107,0.302519355,0.150578606,1.0181739497997502,1.0,0.3002,0.3345,0.4008,0.4913,0.2859,0.4344,0.30109283204487347
364,hin,bul,20.97,19,11,0.023426475,10022,1684,5.951306413301663,0.201446082,0.150578606,0.1141179162815385,0.9014,0.5507,0.5898,0.4821,0.5189,0.2548,0.0976,0.27155912215599093
365,hin,slv,22.58,12,18,0.023116003,9290,1684,5.516627078384798,0.237767323,0.150578606,0.3352694865768172,0.8919,0.2946,0.3529,0.7028,0.4615,0.2962,0.1304,0.31769429068236865
366,hin,slk,23.27,8,22,0.014338132,9543,1684,5.6668646080760094,0.261917468,0.150578606,0.5467225807696928,0.8919,0.65,0.8214,1.2677,1.4001,0.2819,0.1609,0.3033115240414885
367,hin,ron,21.05,18,12,0.025289303,8795,1684,5.222684085510688,0.167303215,0.150578606,0.0123363136296055,0.9147,0.526,0.5704,0.5195,0.4686,0.2602,0.1255,0.27459088184380503
368,hin,hrv,22.54,13,17,0.024950607,7832,1684,4.65083135391924,0.216688845,0.150578606,0.1927573334880808,0.9087,0.6358,0.6529,0.7028,0.5034,0.2881,0.3471,0.31497335370979207
369,hin,ara,9.27,29,1,0.01789444,6984,1684,4.147268408551069,0.1033986809999999,0.150578606,0.0981720698614418,1.0,0.4142,0.6811,1.2677,1.4001,1.0,0.1267,0.1822748562934513
370,hin,lav,23.73,7,23,0.02255151,6475,1684,3.84501187648456,0.268650981,0.150578606,0.6148512404523393,0.86,0.3049,0.5893,0.4008,1.4001,0.273,0.4661,0.29119918790574545
371,hin,heb,9.31,28,2,0.023059554,5725,1684,3.3996437054631827,0.117344567,0.150578606,0.0487124200231433,1.0,0.3223,0.3889,0.6183,0.5374,0.2074,0.1455,0.2422047971705477
372,hin,ukr,22.48,14,16,0.023003105,5090,1684,3.022565320665083,0.31926283,0.150578606,1.2549383482087817,0.8919,0.3349,0.389,0.6755,0.5025,0.2611,0.1314,0.25585356578576296
373,hin,ind,14.57,27,3,0.025176404,5036,1684,2.990498812351544,0.197096308,0.150578606,0.0954355014608093,1.0,0.4623,0.4749,0.3312,0.4615,0.2521,0.4109,0.2473347915074252
374,hin,dan,19.1,22,8,0.022833757,4947,1684,2.937648456057007,0.203165045,0.150578606,0.1219610011506321,0.9014,0.379,0.656,1.2677,1.4001,0.3169,0.1593,0.33397329491266636
375,hin,swe,23.18,9,21,0.024470787,4807,1684,2.8545130641330165,0.193727962,0.150578606,0.0821149233853318,0.9014,0.3825,0.4153,0.6836,0.5249,0.2968,0.198,0.31663542142683837
376,hin,zho,21.62,17,13,0.018487158,4497,1684,2.6704275534441804,0.178585916,0.150578606,0.0345952323895544,1.0,0.3207,0.371,0.3613,0.5543,1.0,0.4187,0.14074840743083092
377,cat,ces,58.64,17,13,0.197989707,114304,1846,61.91982665222102,0.091965586,0.1680080139999999,0.20485754047122,0.9176,0.285,0.3188,0.5931,0.439,0.0632,0.1947,0.10209399938698605
378,cat,rus,62.61,11,19,0.113467583,55398,1846,30.00975081256772,0.123916395,0.1680080139999999,0.0688734908479845,0.8989,0.3519,0.3592,0.362,0.4425,0.2546,0.0371,0.29377511212089263
379,cat,nor,63.94,8,22,0.233428897,34170,1846,18.510292524377032,0.106159434,0.1680080139999999,0.1355187757710892,0.9097,0.5423,0.5881,0.344,0.5315,0.1031,0.1915,0.12820495500548512
380,cat,spa,85.35,1,29,0.50740907,31546,1846,17.08884073672806,0.0791871859999999,0.1680080139999999,0.2794921654968616,0.2677,0.5824,0.6157,0.5303,0.4296,0.0205,0.394,0.3676696012028077
381,cat,kor,21.61,29,1,0.114020241,30426,1846,16.482123510292524,0.294432976,0.1680080139999999,0.5662466782043414,1.0,0.3875,0.4061,0.4326,0.4893,0.4773,0.441,0.49889102902847915
382,cat,est,42.66,25,5,0.124814341,23460,1846,12.708559046587215,0.221928097,0.1680080139999999,0.1030009209580452,0.967,0.3184,0.5775,1.1421,1.2875,0.1185,0.2803,0.156099230176788
383,cat,pol,46.73,22,8,0.135332113,22646,1846,12.267605633802816,0.223329008,0.1680080139999999,0.108422633932986,0.9097,0.2981,0.3113,0.1515,0.4311,0.0797,0.2535,0.11789002836925253
384,cat,nld,64.89,7,23,0.2203896239999999,19452,1846,10.537378114842904,0.133302703,0.1680080139999999,0.0426709080478115,0.9328,0.273,0.3089,0.5549,0.4026,0.0564,0.2501,0.07837534926000266
385,cat,por,74.48,3,27,0.334772547,19763,1846,10.705850487540628,0.095460698,0.1680080139999999,0.1864587219629473,0.195,0.2418,0.2604,0.5307,0.2702,0.0313,0.0271,0.3553547604739191
386,cat,lat,44.86,23,7,0.0840040069999999,17140,1846,9.284940411700974,0.158874645,0.1680080139999999,0.0029553029812995,0.5,0.2845,0.3531,0.552,0.7296,0.0374,0.3922,0.07763357203690745
387,cat,fra,74.61,2,28,0.38445995,16032,1846,8.684723726977248,0.118520741,0.1680080139999999,0.0867614994461357,0.3862,0.3337,0.3381,0.4511,0.3898,0.0343,0.392,0.12316144604567536
388,cat,deu,59.97,14,16,0.144381887,14613,1846,7.916034669555796,0.187631727,0.1680080139999999,0.0136427641406108,0.9176,0.5523,0.5902,0.4093,0.4469,0.0516,0.2835,0.09224153476452557
389,cat,hin,30.97,28,2,0.082363304,14963,1846,8.105633802816902,0.060393443,0.1680080139999999,0.4102817140714079,0.9237,0.3528,0.3725,0.4511,0.4352,0.3433,0.1955,0.39881540801355975
390,cat,ita,74.2,4,26,0.305481676,13685,1846,7.413326110509209,0.102554534,0.1680080139999999,0.1517768333431264,0.4717,0.2371,0.2672,0.5619,0.3264,0.0384,0.3286,0.07767409834854692
391,cat,eng,65.23,6,24,0.175745225,14545,1846,7.87919826652221,0.0961556319999999,0.1680080139999999,0.1829036381083169,0.9328,0.3461,0.3524,0.3119,0.4359,0.0638,0.3012,0.31539605251402314
392,cat,fin,32.08,27,3,0.126109634,13581,1846,7.356988082340195,0.302519355,0.1680080139999999,0.6409996738259952,1.0,0.3908,0.3808,0.3195,0.4052,0.145,0.3037,0.17284325729397762
393,cat,bul,63.1,10,20,0.108562744,10022,1846,5.429035752979415,0.201446082,0.1680080139999999,0.0396115974603767,0.9176,0.5699,0.6004,0.2729,0.4428,0.0886,0.132,0.13186568595395873
394,cat,slv,58.97,16,14,0.125850575,9290,1846,5.032502708559047,0.237767323,0.1680080139999999,0.1724028114847278,0.9097,0.2772,0.2938,0.5931,0.311,0.0514,0.3033,0.08663855621799393
395,cat,slk,53.96,19,11,0.127197679,9543,1846,5.169555796316359,0.261917468,0.1680080139999999,0.3124342487797922,0.9097,0.6228,0.7728,1.1421,1.2875,0.0705,0.3182,0.10772844100436371
396,cat,ron,68.44,5,25,0.289471866,8795,1846,4.764355362946913,0.167303215,0.1680080139999999,1.7598293731392416e-05,0.5319,0.5504,0.5837,0.4093,0.3479,0.0864,0.2998,0.13122883690614834
397,cat,hrv,60.69,13,17,0.163966702,7832,1846,4.242686890574214,0.216688845,0.1680080139999999,0.083956817977569,0.9237,0.5992,0.6228,0.5931,0.3559,0.057,0.2025,0.09502955143341271
398,cat,ara,44.03,24,6,0.059341646,6984,1846,3.783315276273023,0.1033986809999999,0.1680080139999999,0.1478871770413047,1.0,0.4154,0.6295,1.1421,1.2875,1.0,0.3007,0.22399248915206885
399,cat,lav,50.83,21,9,0.127750337,6475,1846,3.5075839653304444,0.268650981,0.1680080139999999,0.3588449730804342,0.8831,0.3199,0.5529,0.3945,1.2875,0.1114,0.3469,0.14776626630165213
400,cat,heb,52.1,20,10,0.106265759,5725,1846,3.101300108342362,0.117344567,0.1680080139999999,0.0909346653891854,1.0,0.3978,0.4291,0.7063,0.5431,0.1523,0.1299,0.19163846095713197
401,cat,ukr,61.48,12,18,0.104262374,5090,1846,2.7573131094257857,0.31926283,0.1680080139999999,0.8105100923813674,0.9097,0.3418,0.359,0.5619,0.3791,0.0892,0.109,0.15933379550674903
402,cat,ind,56.32,18,12,0.129028358,5036,1846,2.728060671722643,0.197096308,0.1680080139999999,0.0299761950426921,1.0,0.4843,0.4892,0.384,0.311,0.5946,0.2697,0.6392011983118506
